id,data_provider,country,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
anstiftung_4146,anstiftung,DEU,Laptop,Lenovo,"T400 Typ 6474-D88",????,Fixed,5073,2019-09-26,"Im Falle des Lenovo „T400“ Thinkpads vom letzten Mal in Freital stand nach dem Lüftertausch und Festplattenwechsel nun noch eine Datensicherung an. Wir kopierten alle wichtigen Dokumente der Besitzerin auf den mitgebrachten USB-Stick, sodass sie sie nun wieder zur Verfügung hat."
anstiftung_4147,anstiftung,DEU,"Small kitchen item","Theo Klein","Typ 9574",2007,Fixed,5073,2019-09-26,"Bei dem Kinder-Handrührgerät der Theo-Klein-GmbH war einer der Rührbesen abgebrochen. Das Kunststoffteil wurde mithilfe eines kurzen Drahtstückes axial fixiert und mit Zweikomponentenkleber geklebt. Wir hoffen auf eine positive Rückmeldung der Besitzerin nach dem Aushärten des Klebstoffes."
anstiftung_4148,anstiftung,DEU,Misc,Toyota,"Funk-Autoschlüssel 736670-A",????,Fixed,5073,2019-09-26,"Bei einem Valeo '736670-A' Funk-Autoschlüssel für einen Toyota war einer der Kurzhubtaster kaputt und sollte durch einen mitgebrachten neuen Taster ersetzt werden. Bei der Gelegenheit sollte außerdem gleich die Batterie und das Tastenfeld gewechselt werden. Das Umlöten des Tasters, der Tausch der Batterieeinheit und das Einlegen der Tastaturmatte waren recht schnell erledigt. Problematisch war, dass während der Reparatur der Transponder für die elektronische Wegfahrsperre - ein RFID-Chip in einem kleinen, u"
anstiftung_4149,anstiftung,DEU,"Hair & Beauty item",Remington,MS2-492,????,Fixed,5073,2019-09-26,"Der bestellte Eneloop-Ersatzakku für den Remington 'MS2-492' Rasierapparat vom Monatsanfang war eingetroffen, sodass der Besitzer heute endlich den geplanten Akkutausch vollziehen konnte. Dazu zeigten wir ihm nur kurz die Bedienung der Lötstation, den Rest erledigte er dann eigenständig."
anstiftung_4150,anstiftung,DEU,"Hi-Fi separates","UE ultimate ears",Bluetooth-Lautsprecher,????,Unknown,5073,2019-09-26,"Recht schwierig stellte sich die Zerlegung eines Bluetooth-Lautsprechers von United Ears dar, dessen Basswiedergabe nur mit Verzerrungen einherging. Er war ziemlich kompakt zusammengebaut, sodass wir einige Mühe hatten, an das Innere zu gelangen. Wir untersuchten verschiedene Verbindungen und begutachteten die verbaute Elektronik, fanden aber leider keinen Fehler. Vom Fehlerbild her ist das Problem vermutlich eher elektronischer und nicht mechanischer Natur. Ohne Schaltplan war es uns allerdings nicht mögli"
anstiftung_4151,anstiftung,DEU,Watch/clock,Unknown,Uhrenbeweger,????,Fixed,3389,2019-09-28,"Fortsetzung:Wir ersetzten die defekte Ansteuerung für die Motoren durch eine neue Schaltung mit einem einstellbaren Abwärtswandler."
anstiftung_4152,anstiftung,DEU,Projector,Acer,Beamer,????,Fixed,3389,2019-09-28,"Lampe wurde immer wieder an- und ausschaltete. Der Besitzer hatte sich schon selbst an dem Gerät versucht, aber kein Glück gehabt. Wir suchten nach der Ursache und fanden heraus, dass von den zwei verbauten Lüftern nur einer ein Tachosignal lieferte. Es wurde auch nur an einer Buchse auf der Leiterplatte das Tachosignal verarbeitet. Offenbar hatte jemand die Lüfter verkehrt angesteckt und nun dachte der Beamer, dass sich der zu überwachende Lüfter nicht mehr drehte. Das war durch tauschen der Lüfterstecker "
anstiftung_4153,anstiftung,DEU,"Small kitchen item",Cloer,"Typ 504",2004,Fixed,3389,2019-09-28,"Fortsetzung vom 24.8.:Die Ersatzglimmlampe war nun da und wir bauten sie ein. Das Kabel verlegten wir diesmal besser, damit es nicht wieder zu einem Kurzschluss kommen kann."
anstiftung_4154,anstiftung,DEU,"Hair & Beauty item",Unknown,Föhn,????,Repairable,19913,2019-10-01,"Reparaturnummer 45Faden im Lufteinzug"
anstiftung_4155,anstiftung,DEU,"Small kitchen item",Unknown,"Heizstab E Grill",????,Repairable,19913,2019-10-01,"Reparaturnummer 47bHeißstab heizt nicht"
anstiftung_4156,anstiftung,DEU,"Portable radio",Unknown,"altes Autoradio / Empfang",????,Unknown,19913,2019-10-01,"Reparaturnummer 40b"
anstiftung_4157,anstiftung,DEU,"Small kitchen item",DeLonghi,"DeLonghi Kaffeevollautomat",2013,Unknown,19913,2019-10-01,"Reparaturnummer 41Maschine kommt nach dem Einschalten immer mit Wasser in Kontakt und löst den FI-Schalter aus.Wasser auch unter der Maschine"
anstiftung_4158,anstiftung,DEU,"Power tool",Unknown,Akkuschrauber,????,Unknown,19913,2019-10-01,"Reparaturnummer 47aAkkuschrauber geht nicht"
anstiftung_4159,anstiftung,DEU,Battery/charger/adapter,Unknown,Ladegerät,????,Unknown,19913,2019-10-01,"Reparaturnummer 47cLadegerät geht nicht"
anstiftung_4160,anstiftung,DEU,Mobile,Huawei,Smartphone,????,Repairable,2711,2019-10-01,Wasserschaden
anstiftung_4161,anstiftung,DEU,Mobile,Samsung,Smartphone,????,Repairable,2711,2019-10-01,"Display defekt"
anstiftung_4162,anstiftung,DEU,"Portable radio",Unknown,Receiver,????,Repairable,19913,2019-10-01,"Reparaturnummer 42Stecker muss neu"
anstiftung_4163,anstiftung,DEU,"Portable radio",Grundig,Küchenradio,????,Fixed,2711,2019-10-01,brummt
anstiftung_4164,anstiftung,DEU,"Sewing machine",AEG,Nähmaschine,????,Fixed,2711,2019-10-01,Ölen
anstiftung_4166,anstiftung,DEU,"Small home electrical",Unknown,"Steuerung Rollo",????,Fixed,19913,2019-10-01,"Reparaturnummer 40cKabelbruch"
anstiftung_4167,anstiftung,DEU,Lamp,Unknown,Tischlampe,????,Fixed,19913,2019-10-01,"Reparaturnummer 43Lässt sich nicht einschalten Neuer Schalter benötigt"
anstiftung_4168,anstiftung,DEU,"Small kitchen item",Unknown,Mixer,????,Fixed,19913,2019-10-01,"Reparaturnummer 44Rührstäbe gehen nicht raus"
anstiftung_4169,anstiftung,DEU,"Hair & Beauty item",Unknown,Nagelschere,????,Fixed,19913,2019-10-01,"Reparaturnummer 46Schraube"
anstiftung_4171,anstiftung,DEU,"Small kitchen item",Unknown,Stabmixer,????,Unknown,19913,2019-10-01,"Reparaturnummer 40dZu niederige DrehzahlKlackernde GeräuscheKeine Fehler vorhanden, Gerät funktioniert"
anstiftung_4172,anstiftung,DEU,Mobile,Samsung,Smartphone,????,Repairable,2711,2019-10-02,"Akku defekt"
anstiftung_4173,anstiftung,DEU,Battery/charger/adapter,Unknown,"Netzteil PC",????,Repairable,2711,2019-10-02,unbekannt
anstiftung_4174,anstiftung,DEU,Vacuum,Unknown,Staubsauger,????,Repairable,2711,2019-10-02,"Kabeleinzug defekt"
anstiftung_4175,anstiftung,DEU,Misc,Unknown,Heckenschere,????,Fixed,2711,2019-10-02,"Schalter defekt"
anstiftung_4176,anstiftung,DEU,Mobile,Unknown,Smartphone,????,Fixed,2711,2019-10-02,"Ersatzdisplay eingebaut"
anstiftung_4177,anstiftung,DEU,"Small kitchen item",Unknown,Kaffeemaschine,????,Unknown,2711,2019-10-02,"Wasser fehlt"
anstiftung_4178,anstiftung,DEU,Mobile,Unknown,Display,????,Repairable,8705,2019-10-06,"Display gebrochen"
anstiftung_4179,anstiftung,DEU,"DLSR / Video Camera",Unknown,Festplattenrekorder,????,"End of life",8705,2019-10-06,"Festplatte defekt"
anstiftung_4180,anstiftung,DEU,Kettle,Unknown,Wasserkocher,????,"End of life",8705,2019-10-06,"Übertemperaturerkennung defekt."
anstiftung_4182,anstiftung,DEU,Lamp,Bosch,Halogenlampe,????,Repairable,8705,2019-10-06,"Sicherung defekt, genaue"
anstiftung_4183,anstiftung,DEU,Vacuum,AEG,Staubsauger,????,Repairable,8705,2019-10-06,"Schalter durchgebrannt."
anstiftung_4184,anstiftung,DEU,"Portable radio",Unknown,Kasettenrekorder,????,Repairable,8705,2019-10-06,"Riemen gerissen."
anstiftung_4185,anstiftung,DEU,Vacuum,iRobot,Roomba,????,Repairable,8705,2019-10-06,"Akku vermutlich defekt."
anstiftung_4186,anstiftung,DEU,"Small home electrical",Unknown,Verteilersteckdose,????,Fixed,8705,2019-10-06,Kabelbruch
anstiftung_4187,anstiftung,DEU,"Portable radio",Siemens,Radio,????,Fixed,8705,2019-10-06,"Sicherung abgeschlossen"
anstiftung_4188,anstiftung,DEU,Lamp,Unknown,Tischlampe,????,Fixed,8705,2019-10-06,"Bruchstelle , geklebt mit sekundenkleber"
anstiftung_4189,anstiftung,DEU,"Musical instrument",Unknown,"Kiste mit Grillengeräuschen",????,Fixed,8705,2019-10-06,"Kabel gebrochen und wieder angelötet."
anstiftung_4190,anstiftung,DEU,"TV and gaming-related accessories",Unknown,"Dvd player",????,Fixed,8705,2019-10-06,?
anstiftung_4191,anstiftung,DEU,"Portable radio",Unknown,Radio,????,Fixed,8705,2019-10-06,"Kontaktprobleme am Drehknopf behoben."
anstiftung_4192,anstiftung,DEU,"Small home electrical",Unknown,Dampfreiniger,????,Fixed,8705,2019-10-06,"Ersatzteil eingebaut"
anstiftung_4193,anstiftung,DEU,"Small kitchen item",Unknown,Kaffeemühle,????,Fixed,8705,2019-10-06,"Kalte Lötstelle behoben."
anstiftung_4194,anstiftung,DEU,Battery/charger/adapter,Unknown,"Netzteil Saugroboter",????,Fixed,8705,2019-10-06,"Kabelbruch wurde gelötet."
anstiftung_4195,anstiftung,DEU,Vacuum,Siemens,Staubsauger,????,Unknown,8705,2019-10-06,"Gerät defekt, lässt sich nicht öffnen"
anstiftung_4196,anstiftung,DEU,Vacuum,Philips,Handstaubsauger,????,Unknown,8705,2019-10-06,"Vermutlich LED defekt"
anstiftung_4197,anstiftung,DEU,"TV and gaming-related accessories",Philips,"Dvd player",????,Unknown,8705,2019-10-06,"Schublade offnet sich nicht mehr. Elektronik defekt."
anstiftung_4198,anstiftung,DEU,"Small kitchen item",Unknown,Dampfgarer,????,Unknown,8705,2019-10-06,"Elektronik defekt."
anstiftung_4199,anstiftung,DEU,"Desktop computer",Acer,Desktopcomputer,2007,Fixed,2711,2019-10-08,"fährt nicht hoch"
anstiftung_4200,anstiftung,DEU,Lamp,Unknown,Lampe,????,Fixed,2711,2019-10-08,"Schalter defekt"
anstiftung_4201,anstiftung,DEU,"Small kitchen item",Unknown,Personenwaage,????,Fixed,2711,2019-10-08,"Federn verrutscht, bringt nur Error"
anstiftung_4202,anstiftung,DEU,Laptop,Acer,Laptop,2013,Fixed,2711,2019-10-08,"W-LAN Karte defekt"
anstiftung_4203,anstiftung,DEU,Laptop,HP,Laptop,????,Fixed,2711,2019-10-08,"Netzteil defekt"
anstiftung_4204,anstiftung,DEU,Headphones,Unknown,Kopfhörer,2016,Fixed,2711,2019-10-08,Kabelbruch
anstiftung_4205,anstiftung,DEU,"Power tool",Bosch,Akkuschrauber,????,"End of life",2711,2019-10-09,"Akku tot"
anstiftung_4206,anstiftung,DEU,"Small home electrical",Bosch,Rasenmäher,????,"End of life",2711,2019-10-09,Motorschaden
anstiftung_4207,anstiftung,DEU,Laptop,Acer,Laptop,????,Repairable,2711,2019-10-09,"fährt nicht hoch, BIOS Batterie leer"
anstiftung_4208,anstiftung,DEU,Mobile,Samsung,"Galaxy S4 mini",????,Fixed,2711,2019-10-09,Ladebuchse
anstiftung_4209,anstiftung,DEU,Toaster,Korona,Toaster,????,Fixed,2711,2019-10-09,"geht nicht an, Kontakte am Schalter durchgeschmort"
anstiftung_4210,anstiftung,DEU,"Power tool",Unknown,Handkreissäge,????,Fixed,2711,2019-10-09,"geht nicht"
anstiftung_4211,anstiftung,DEU,Lamp,Unknown,Lampe,????,Fixed,2711,2019-10-09,"Kontakt löten"
anstiftung_4212,anstiftung,DEU,"Small kitchen item",Unknown,Küchenmaschine,????,Fixed,2711,2019-10-09,"geht nicht an"
anstiftung_4213,anstiftung,DEU,"Small home electrical",Unknown,Bügelbrett,????,Repairable,2711,2019-10-10,"Bezug neu machen"
anstiftung_4214,anstiftung,DEU,"Small kitchen item",Krups,"KM 309",2015,Repairable,3389,2019-10-10,"schaltete nicht mehr ein. Die Lampe am Taster leutete zwar auf, aber die Maschine heizte nicht mehr. Wir untersuchten die Elektronik und fanden heraus, dass die Betriebsspannung im Gerät zu gering ist. Das (leider häufig eingesetzte) Kondensatornetzteil funktionierte nicht mehr, wie gewollt. Der Kondensator hatte nur noch die halbe Kapazität und muss getauscht werden, wenn der Gast mit einem Ersatzteil wiederkommt."
anstiftung_4215,anstiftung,DEU,Lamp,Unknown,Salzleuchter,2011,Repairable,3389,2019-10-10,"Er war heruntergefallen und die Lampenfassung war gebrochen. Wir berieten die Besucherin zum Kauf einer neuen Fassung. Wenn sie mit dem Ersatzteil wiederkommt, können wir weitermachen."
anstiftung_4216,anstiftung,DEU,"Hi-Fi separates",RFT,"P 1229",1984,Fixed,3389,2019-10-10,"Er schaltete sich nicht mehr richtig ein und aus. Wir mussten erst einmal untersuchen, wie das Gerät überhaupt aufgebaut war und funktionieren soll. Dann bemerkten wir, dass der Gummi des Antriebsrads hart geworden und schmutzig war. Wir reinigten das Rad, rauten es etwas auf und justierten den Abschalthebel neu."
anstiftung_4217,anstiftung,DEU,"Portable radio",Sony,"Radio mit CD-Player CFD-9",1999,Fixed,3389,2019-10-10,"Kassetten wurden nicht mehr abgespielt, aber spulen ließen sie sich. Nach dem Zerlegen reinigten wir das Gerät von Staubflusen der letzten 20 Jahre und wechselten 2 ausgeleierte Antriebsriemen."
anstiftung_4218,anstiftung,DEU,"Hi-Fi integrated",Sharp,CD-MPX200,2004,Fixed,3389,2019-10-10,"Sie ließ sich nicht mehr einschalten und die Mechanik des CD-Laufwerks sollte defekt sein. Das Gerät wurde vor dem Besuch bei uns schon einmal in einer Reparaturwerkstatt vorgestellt. Dort wurden defekte Kondesatoren im Netzteil vermutet und die Reparatur sollte mehr als ein neues Gerät kosten. Wir untersuchten das Gerät und fanden tatsächlich im Netzteil defekte Elkos, die wir austauschten. Danach ging das Gerät wieder an und auch das CD-Laufwerk funktionierte."
anstiftung_4219,anstiftung,DEU,"Hair & Beauty item",Braun,"Type 3721",2013,Fixed,3389,2019-10-10,"Schlauch gebrochen. Wir empfahlen ihr, den altersbedingt porösen Schlauch zu erneuern, aber sie bestand darauf, den alten Schlauch wieder anzuschließen. Das haben wir dann auch getan, auch wenn es nicht lange halten wird."
anstiftung_4220,anstiftung,DEU,Lamp,Unknown,"Nagellackhärter ""Emmi-Nail""",????,Fixed,3389,2019-10-10,"strahlte sein UV-Licht nicht mehr stabil aus. die Leuchtstoffröhren starteten schlecht und blieben nicht an. Die Starterelektronik war in Ordnung, also müssen die Leuchtmittel erneuert werden. Dazu berieten wir den Gast und er wird es zu Hause selbst ausführen."
anstiftung_4221,anstiftung,DEU,Laptop,HP,"Pavillion G7",????,Fixed,3389,2019-10-10,"Fortsetzung vom 18.9.19:nach dem Aushärten des Klebers zusammenbauen. Wir lösten auch noch etwas die Mutter an den Scharnieren, damit die sich etwas leichter öffnen lassen."
anstiftung_4223,anstiftung,DEU,"Small kitchen item",AKA,"Handrührgerät RG28s",1987,Fixed,3389,2019-10-10,"Einer der Rührstäbe war gebrochen und das Gerät innen stark verschmutzt. Schweißen können wir so einen Rührstab nicht. Er soll ja auch wieder mit lebensmitteln in berührung konnen. Wir gaben der Besucherin Tipps, wo sie ein Ersatzteil bekommen kann und halfen ihr beim Zerlegen des Geräts. Dann reinigte sie es ausgiebig."
anstiftung_4224,anstiftung,DEU,"Hi-Fi integrated",Grundig,"UMS 4700 SPCD",2015,Fixed,3389,2019-10-10,"konnte Kassetten nicht mehr richtig abspielen. Sie leierten und wurden zu Bandsalat „verarbeitet“. Wir untersuchten das Gerät und fanden 2 verschlissene Antriebsriemen, die wir austauschten. Danach liefen die Kassetten wieder gut durch."
anstiftung_4235,anstiftung,DEU,"Digital Compact Camera",VTech,"Kidizoom connect",????,Repairable,5073,2019-10-13,"Mit einer „Kidizoom connect“ Kinder-Digitalkamera von Vtech kam eine Familie zu uns. Bei dieser war die Klinkenbuchse durch Kaugummi verstopft, der nun entfernt werden sollte. Viel konnten wir hieran allerdings nicht ausrichten, da die Mutter die Reparatur aus Zeitmangel dann doch abbrach und lieber ein anderes Mal mit etwas mehr Zeit wiederkommen möchte. Wir gaben ihr noch einen Flyer mit und verwiesen sie auch auf die aktuellen Termine auf unserer Webseite."
anstiftung_4236,anstiftung,DEU,"DLSR / Video Camera",Nordmende,"Spectra V 920F",????,Fixed,5073,2019-10-13,"In einem VHS-Videorekorder von Nordmende steckte eine Kassette fest - die Mechanik wollte diese einfach nicht mehr herausgeben. Wir fanden einen ausgeleierten Antriebsriemen, den wir mangels eines passenden Ersatzes provisorisch durch einen dünneren Riemen ersetzten. Die Kassette wurde daraufhin wieder ausgeworfen. Ein Ersatzriemen mit richtiger Dicke wird vom Besitzer nun bestellt und später eingesetzt. Nebenbei haben wir noch die ausgelaufene NiCd-Pufferbatterie ausgelötet und die Platine von den Elektrol"
anstiftung_4237,anstiftung,DEU,"Portable radio","Sky Vision","DAB 10G",????,Fixed,5073,2019-10-13,"Bei dem FM/DAB+-Radio von Sky Vision „DAB 10G“ war die Klinkenbuchse ins Gehäuse gedrückt. Hier mussten wir also nur die Buchse wieder einlöten und an der vorgesehenen Stelle im Gehäuse einbauen."
anstiftung_4238,anstiftung,DEU,Tablet,Lenovo,"Tab 10 TB-X103F",????,Fixed,5073,2019-10-13,"Unser nächster Gast brachte seinen Lenovo „Tab 10 TB-X103F“ Tablet-PC, bei dem die USB-Buchse nach einem Kurzschluss ohne Funktion blieb. Mithilfe unseres Werkzeugs und der Lötstation entfernte und überbrückte er den Schutzschaltungs-Schaltkreis des Ports, sodass der USB-Anschluss danach vorerst wieder funktionierte. Außerdem lötete er noch den Lautsprecheranschluss wieder an, der bei seiner vorigen Reparaturaktion abgerissen war."
anstiftung_4239,anstiftung,DEU,"Desktop computer",Atmel,"Xmega-A3BU Entwicklerboard",????,Fixed,5073,2019-10-13,"Reparatur am Atmel „XMega-A3BU“ Mikrocontroller-Entwicklerboard, an dem einige Pins der Stiftleiste verbogen und abgebrochen waren. Eine neue Stiftleiste wurde eingebaut."
anstiftung_4240,anstiftung,DEU,"TV and gaming-related accessories",Panasonic,SA-BTX75,????,Unknown,5073,2019-10-13,"Eine Dame kam mit einem Panasonic „SA-BTX75“ Blu-Ray Heimkinosystem zu uns, da es sich nicht mehr einschalten ließ und wohl noch eine DVD darin feststeckte. Wir stellten eine durchgebrannte Feinsicherung fest und tauschten diese. Das war allerdings nur von kurzer Dauer und die neue ereilte das gleiche Schicksal wie jene zuvor. Eine ganze Weile suchten wir nach dem Fehler, konnten jedoch nichts Auffälliges entdecken; vermutlich ist das interne Schaltnetzteil defekt. Wir öffneten dann noch die CD-Lade, fanden"
anstiftung_4241,anstiftung,DEU,"Small home electrical",Extech,"EX 420",????,Unknown,5073,2019-10-13,"Ein junger Bastler kam mit einem kaputten „EX 420“ Digitalmultimeter von Extech Instruments zu uns.Das Messgerät blieb nach einer versehentlichen Verpolung der 9V-Batterie beim letzten Batteriewechsel ohne Funktion und das Display wollte gar nichts mehr anzeigen. Eine eingehendere Fehlersuche war uns ohne Schaltungsunterlagen und in der verbliebenen Zeit nicht mehr möglich. Wir vermuten aber, dass die Verpolung den verbauten ASIC - einen speziellen Multimeter-Controller - zerstört hat. Erfahrungsgemäß sind "
anstiftung_4242,anstiftung,DEU,Battery/charger/adapter,Unknown,Wechselstromadapter,????,"End of life",2711,2019-10-15,"kam keine Spannung durch"
anstiftung_4243,anstiftung,DEU,Laptop,Fujitsu,Laptop,????,Repairable,2711,2019-10-15,"Festplatte defekt"
anstiftung_4244,anstiftung,DEU,"Musical instrument",Unknown,Schlagzeug,????,Fixed,2711,2019-10-15,"Trommel gebrochen"
anstiftung_4246,anstiftung,DEU,Toy,Unknown,Spielzeugauto,????,Fixed,2711,2019-10-15,"Batterie leer"
anstiftung_4247,anstiftung,DEU,"Small home electrical",Unknown,Heizstrahler,????,Fixed,2711,2019-10-15,?
anstiftung_4248,anstiftung,DEU,"Flat screen",Unknown,Fernseher,????,Fixed,2711,2019-10-15,"Netzteil fehlt"
anstiftung_4249,anstiftung,DEU,"Portable radio",Yamaha,AV-Receiver,????,Fixed,2711,2019-10-15,"Kontakt verbogen"
anstiftung_4250,anstiftung,DEU,"Desktop computer",Unknown,Computer,????,Fixed,2711,2019-10-15,"Linux installieren"
anstiftung_4251,anstiftung,DEU,"Power tool",Unknown,Bohrmaschine,????,Fixed,2711,2019-10-15,"Kontakte gereinigt"
anstiftung_4252,anstiftung,DEU,"Small home electrical",Unknown,Fledermausdetektor,????,Fixed,2711,2019-10-15,"Set zum zusammenbauen"
anstiftung_4253,anstiftung,DEU,Misc,Unknown,Autoteil,????,Fixed,2711,2019-10-15,Kabelbruch
anstiftung_4254,anstiftung,DEU,"Sewing machine",Unknown,Nähmaschine,????,Unknown,2711,2019-10-15,?
anstiftung_4255,anstiftung,DEU,Battery/charger/adapter,Unknown,"unterbrechungsfreie Stromversorgung",????,"End of life",2711,2019-10-16,"kurze Laufzeit"
anstiftung_4257,anstiftung,DEU,"Large home electrical",Bosch,"Bosch WSV",????,Repairable,5073,2019-10-16,"Ein Gast brachte die Steuerplatine seiner Waschmaschine „Bosch WSV“ mit. Darauf hatte er bereits defekte Bauteile erneuert und bat uns, die Lötstellen noch einmal zu kontrollieren bzw. nachzuarbeiten. Danach überprüften wir mit einem Messgerät, dass die Bauteile ihren Dienst korrekt verrichten. Ob die Platine letztendlich wirklich funktioniert, wird sich aber erst bei einem Test in der Waschmaschine zu Hause herausstellen."
anstiftung_4258,anstiftung,DEU,Laptop,Toshiba,"Satellite L50B",????,Repairable,5073,2019-10-16,"Schließlich kam noch eine junge Dame vorbei, deren geliebtes Laptop „Toshiba Satellite L50B“ ein gebrochenes Display-Scharnier hatte. Wir halfen bei der Auswahl eines passenden Ersatzteils. Beim nächsten Termin wollen wir dann die bestellten Scharniere austauschen."
anstiftung_4259,anstiftung,DEU,"TV and gaming-related accessories",Unknown,Dvd-Player,????,Repairable,2711,2019-10-16,"geht nicht an"
anstiftung_4260,anstiftung,DEU,Laptop,Unknown,Laptop,????,Repairable,2711,2019-10-16,"HD defekt"
anstiftung_4261,anstiftung,DEU,"Small kitchen item",Unknown,Bügeleisen,????,Repairable,2711,2019-10-16,"Schraube locker"
anstiftung_4262,anstiftung,DEU,Toy,Unknown,Seifenblasenpistole,????,Repairable,2711,2019-10-16,"geht nicht an"
anstiftung_4263,anstiftung,DEU,Lamp,Unknown,Deckenlampe,????,Repairable,2711,2019-10-16,"leuchtet nicht"
anstiftung_4264,anstiftung,DEU,Laptop,Apple,Laptop,????,Repairable,2711,2019-10-16,Wasserschaden
anstiftung_4265,anstiftung,DEU,"Hi-Fi separates",Pioneer,Verstärker,1985,Repairable,2711,2019-10-16,"linker Kanal rauscht"
anstiftung_4266,anstiftung,DEU,"Small kitchen item",Unknown,Digitalwaage,????,Repairable,2711,2019-10-16,"zeigt Quatsch an"
anstiftung_4267,anstiftung,DEU,Tablet,Unknown,Navi,????,Repairable,2711,2019-10-16,"Akku tot"
anstiftung_4268,anstiftung,DEU,"Hair & Beauty item",Unknown,Rasierer,????,Repairable,2711,2019-10-16,"Akku tot"
anstiftung_4271,anstiftung,DEU,"Small kitchen item",Unknown,Kaffeemühle,????,Fixed,2711,2019-10-16,"Schalter defekt"
anstiftung_4272,anstiftung,DEU,"Power tool",Unknown,Schleifgerät,????,Fixed,2711,2019-10-16,Schalter
anstiftung_4273,anstiftung,DEU,"Small kitchen item",Unknown,Rührgerät,????,Fixed,2711,2019-10-16,"geht nicht an"
anstiftung_4274,anstiftung,DEU,Printer/scanner,Canon,Drucker,2014,Fixed,2711,2019-10-16,Fehlermeldung
anstiftung_4275,anstiftung,DEU,"Flat screen",JTC,Plasma-TV,????,Fixed,2711,2019-10-16,"LED augetauscht"
anstiftung_4276,anstiftung,DEU,"Hair & Beauty item",Philips,Bartschneider,2015,Fixed,2711,2019-10-16,"Akku defekt"
anstiftung_4277,anstiftung,DEU,"TV and gaming-related accessories",Panasonic,DVD-Rekorder,????,Fixed,2711,2019-10-16,"Power-Knopf defekt + Kondensator kaputt"
anstiftung_4278,anstiftung,DEU,Laptop,Unknown,Laptop,????,Fixed,2711,2019-10-16,Softwareoptimierung
anstiftung_4279,anstiftung,DEU,"Hi-Fi separates",Unknown,Plattenspieler,????,Fixed,2711,2019-10-16,"Sicherung durch"
anstiftung_4280,anstiftung,DEU,"Small kitchen item",Unknown,Kaffeemühle,????,Fixed,2711,2019-10-16,"Kabel durch, neu anlöten"
anstiftung_4281,anstiftung,DEU,"Small kitchen item",Unknown,Mixer,????,Fixed,2711,2019-10-16,Kabelbruch
anstiftung_4282,anstiftung,DEU,Laptop,Unknown,Laptop,????,Fixed,2711,2019-10-16,Datensicherung
anstiftung_4283,anstiftung,DEU,Laptop,Apple,MacBook,????,Fixed,2711,2019-10-16,Kabelbruch
anstiftung_4284,anstiftung,DEU,Laptop,Unknown,Laptop,????,Unknown,2711,2019-10-16,"Netzteil defekt"
anstiftung_4285,anstiftung,DEU,Mobile,Apple,"IPhone 6",????,Unknown,2711,2019-10-16,tot
anstiftung_4286,anstiftung,DEU,"Flat screen",Panasonic,TX-55AXW634,2015,Repairable,5073,2019-10-17,"Der Fernseher „Panasonic TX-55AXW634“ startete und ging gleich wieder aus. Gemeinsam untersuchten wie die Platine auf Fehler. Wir vermuten, dass der BGA-Grafikchip ein Kontaktproblem hat. Zu einem späteren Termin mochten wir den Chip mit Heißluft nachlöten."
anstiftung_4287,anstiftung,DEU,Mobile,Sony,"SE K750i",2009,Repairable,5073,2019-10-17,"Das Mobiltelefon „Sony SE K750i“ konnte keine Verbindung zum PC herstellen. Leider mussten wir feststellen, dass es für Windows 10 keinen Treiber für die USB Verbindung gibt. Der Gast wird es mit Windows 7 probieren."
anstiftung_4288,anstiftung,DEU,Mobile,Sony,"SE K750i",2009,Repairable,5073,2019-10-17,"Das Mobiltelefon „Sony SE K750i“ konnte keine Verbindung zum PC herstellen. Leider mussten wir feststellen, dass es für Windows 10 keinen Treiber für die USB Verbindung gibt. Der Gast wird es mit Windows 7 probieren."
anstiftung_4289,anstiftung,DEU,"Handheld entertainment device",Humanware,"Victorreader Classic X+",2009,Repairable,5073,2019-10-17,"Der Blinden-CD-Spieler „Humanware Victorreader Classic X+“ stürzte ab, wenn eine CD eingelegt wurde. Der Gast hat bereits die serielle Konsole auf dem Board gefunden, damit kann er den Startvorgang beobachten, bisher konnte er noch keine Befehle senden, er möchte noch andere Pins testen und ggf. wiederkommen."
anstiftung_4290,anstiftung,DEU,"Small kitchen item",Bosch,MSM64110,2017,"End of life",5073,2019-10-17,"Der Stabmixer „Bosch MSM64110“ lief nur unregelmäßig, nach einer kurzen Fehlersuche stellten wir fest, das der Motor defekt ist. Leider ist ein zerstörungsfreies Öffnen nicht möglich."
anstiftung_4291,anstiftung,DEU,Mobile,Apple,"iPhone 5s",2014,Repairable,5073,2019-10-17,"Der Besitzer eines Smartphones „iPhone 5s“ hatte bereits zu Hause den Akku getauscht, leider startete das Gerät danach nicht mehr. Er überprüfte alle Steckverbindungen, das brachte keine Veränderung. Wir vermuteten, dass der Akku nicht ausreichend geladen war und empfahlen, ihn einige Zeit zu laden."
anstiftung_4292,anstiftung,DEU,Laptop,Asus,F555Q,????,Repairable,5073,2019-10-17,"Der Besucherin mit einem Laptop „Asus F555Q“ halfen wir in einem früheren RC bei der Einrichtung ihres Gerätes. Nur der Drucker funktionierte noch nicht. Wir aktualisierten den Druckertreiber, konnten aber ohne den Drucker die Funktion nicht testen."
