id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,event_date,language,problem
restart_736,The Restart Project,GBR,15,Scanner,Printer/scanner,Unknown,Fixed,????,2014-06-28,en,Scanner lid came off. Now reattached.
anstiftung_1572,anstiftung,DEU,16,Software issue/update,Printer/scanner,Samsung,Unknown,????,2018-07-12,de,Keine Funktion nach Reinigungsaktion der Besitzerin. Fehlerlampe leuchtete.Keine Infos zu dem Fehler zu finden.
anstiftung_2336,anstiftung,DEU,16,Software issue/update,Printer/scanner,Unknown,Fixed,????,2017-05-04,de,Er erkannte die Patronen nicht mehr.Wir konnten das durch einen Reset im Software-Menü wieder in Gang bringen.
anstiftung_2642,anstiftung,DEU,16,Software issue/update,Printer/scanner,Unknown,Fixed,????,2015-05-07,de,"Es zeigte nur noch eine Fehlermeldung. Nach Internetrecherchen konnten wir den ""Fehler"" - ein eingebauter Zähler der Reinigungszyklen - zurücksetzen, das Gerät reinigen und es funktioniert wieder wie vorher."
anstiftung_3557,anstiftung,DEU,16,Software issue/update,Printer/scanner,Unknown,Unknown,????,2019-09-08,de,Kopiervorgang bricht ab
anstiftung_578,anstiftung,DEU,16,Software issue/update,Printer/scanner,Brother,Unknown,2014,2019-01-01,de,"der Drucker reagiert einfach nicht. Dioden leuchten, läßt sich aber nicht ansprechen via Computer ..."
rcint_13389,Repair Café International,NLD,16,Software issue/update,Printer/scanner,Unknown,Fixed,????,2019-01-12,nl,Loopt vaak vast
rcint_20742,Repair Café International,CAN,16,Software issue/update,Printer/scanner,HP,End of life,2014,2019-08-24,en,"Won't Print - error message ""Printer Load missing"""
rcint_24425,Repair Café International,NLD,16,Software issue/update,Printer/scanner,HP,End of life,2015,2019-11-02,nl,Aansluiting op PC
rcint_27058,Repair Café International,NLD,16,Software issue/update,Printer/scanner,Canon,End of life,2016,2019-12-21,nl,Geeft een foutmelding B200. Print niet meer.
rcint_31565,Repair Café International,FRA,16,Software issue/update,Printer/scanner,Canon,Fixed,????,2020-06-06,fr,Alerte permanente / reservoir absorbeur d'encre (Message d'erreur)
rcint_370,Repair Café International,NLD,16,Software issue/update,Printer/scanner,Brother,Fixed,2013,2017-02-24,nl,software te oud
rcint_6691,Repair Café International,NLD,16,Software issue/update,Printer/scanner,HP,End of life,2005,2018-04-28,nl,wil geen verbinding maken
restart_10616,The Restart Project,GBR,16,Software issue/update,Printer/scanner,HP,Fixed,????,2018-12-01,en,"The scanner function had stopped working. Copy funtion on the printer itself was working via touchscreen, so the accompanying laptop running Windows 10 was investigated. The printer driver was re-installed and this solved the problem. Defenestration is the only final solution to such problems."
restart_10803,The Restart Project,NOR,16,Software issue/update,Printer/scanner,Nikon,Fixed,2003,2019-01-06,en,Will not connect to computer
restart_12230,The Restart Project,BEL,16,Software issue/update,Printer/scanner,Canon,Repairable,2014,2019-03-23,en,"rinsing machanism broken, error code 5B02"
restart_1274,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Mustek,End of life,????,2015-03-21,en,"Scanner, won't connect to PC. Can't be fixed."
restart_13503,The Restart Project,BEL,16,Software issue/update,Printer/scanner,Unknown,Repairable,????,2019-05-25,nl,"printer - werkt niet meer, foutcode B203"
restart_14272,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Epson,End of life,2016,2019-07-21,en,said it had a jam when it did not
restart_14664,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Unknown,Fixed,????,2019-09-14,en,Won't connect to laptop. All fixed and manual guidance read.
restart_15362,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Canon,End of life,2014,2019-10-20,en,"non existant ""foreign object detected"""
restart_1566,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Canon,End of life,????,2015-07-11,en,"Doesn't print. Software problem, Not able to repair."
restart_15867,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Epson,Fixed,2015,2019-11-16,en,driver failure
restart_2495,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Canon,Repairable,????,2016-04-09,en,"software issue, doesn't work"
restart_2716,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Brother,Fixed,????,2016-05-21,en,Problem is with computer
restart_2832,The Restart Project,ITA,16,Software issue/update,Printer/scanner,Epson,Fixed,????,2016-05-29,en,"Printer, driver issue on GNU/Linux"
restart_2949,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Canon,Repairable,????,2016-06-21,en,Series of error messages
restart_3148,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Canon,End of life,????,2016-07-26,en,B200 error
restart_3276,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Canon,Repairable,????,2016-09-17,en,"Not printing straight. Got advice on software issue, will try some things out."
restart_4596,The Restart Project,ESP,16,Software issue/update,Printer/scanner,Unknown,End of life,????,2017-03-22,en,Printer - error with printing> not enough information to resolve problem
restart_4919,The Restart Project,ITA,16,Software issue/update,Printer/scanner,HP,Fixed,????,2017-04-22,en,Painful driver installation (non supported anymore in Windows 8+)
restart_5672,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Epson,End of life,????,2017-07-19,en,"Scanner, Continuity tested, boards look ok, but not responding to commands from PC"
restart_5714,The Restart Project,GBR,16,Software issue/update,Printer/scanner,Unknown,Fixed,????,2017-07-22,en,Printer - cartridges not recognised. Fixed - forced reset
anstiftung_2378,anstiftung,DEU,17,Toner,Printer/scanner,Brother,Fixed,????,2019-05-18,de,"Er druckte nicht mehr. Wir tauschten die Tonereinheit gegen einen mitgebrachten Ersatz aus und reinigten das Gerät inklusive Bildeinheit gründlich. Nun druckte er wieder, hatte aber leichte Schmutzspuren am Rand des Ausdrucks. Um das zu beheben, müsste eine neue Trommeleinheit eingebaut werden. Das ist dem Besitzer aber zu teuer. Er kann mit der erreichten Druckqualität gut leben."
fixitclinic_452,Fixit Clinic,USA,17,Toner,Printer/scanner,HP,Repairable,????,2019-05-22,en,laser printer
rcint_19138,Repair Café International,NLD,17,Toner,Printer/scanner,Samsung,End of life,????,2019-06-08,nl,Foutmelding over toner
restart_1753,The Restart Project,ITA,17,Toner,Printer/scanner,Epson,Fixed,????,2015-09-27,en,Toner replacement
restart_2717,The Restart Project,GBR,17,Toner,Printer/scanner,Brother,Repairable,????,2016-05-21,en,Doesn't work - needs new toner
anstiftung_1038,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Unknown,????,2019-03-19,de,n.a.
anstiftung_2733,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Fixed,????,2013-09-04,de,Funktionierte nicht mehr. Lösung nicht dokumentiert.
anstiftung_2746,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Fixed,????,2012-06-20,de,Funktionierte nicht mehr. Fehler und Lösung nicht dokumentiert.
anstiftung_2781,anstiftung,DEU,23,Unknown,Printer/scanner,Samsung,Unknown,????,2018-08-02,de,"An dem Laserdrucker funktionierte der Papiereinzug äußerst unzuverlässig - mal klappte es ohne Weiteres, mal zog der Drucker das Papier gar nicht und mal auch nur zur Hälfte ein. Wir hielten uns einige Zeit bei der Suche nach dem Fehler auf, konnten letztlich aber leider nichts finden. Da keine Zeit mehr zur vollständigen Demontage des Gerätes blieb, werden wir hier wohl beim nächsten Mal noch etwas genauer nachforschen."
anstiftung_3336,anstiftung,DEU,23,Unknown,Printer/scanner,Kyocera,Fixed,????,2019-07-17,de,Druckt nicht
anstiftung_3592,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Unknown,????,2015-11-08,de,defekt
anstiftung_3692,anstiftung,DEU,23,Unknown,Printer/scanner,Canon,Unknown,????,2019-08-20,de,Druckt leere Seiten
anstiftung_4070,anstiftung,DEU,23,Unknown,Printer/scanner,HP,Fixed,????,2019-11-09,de,startet nicht
anstiftung_4149,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Unknown,????,2019-11-10,de,Defekt
anstiftung_4303,anstiftung,DEU,23,Unknown,Printer/scanner,Canon,Unknown,2016,2019-12-06,de,Gerät nach lautem Knall ohne Funktion
anstiftung_4371,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Unknown,????,2019-01-13,de,defekt
anstiftung_4677,anstiftung,DEU,23,Unknown,Printer/scanner,Canon,Fixed,2014,2019-10-16,de,Fehlermeldung
anstiftung_47,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Unknown,????,2017-10-21,de,???
anstiftung_4794,anstiftung,DEU,23,Unknown,Printer/scanner,Canon,Fixed,????,2019-12-03,de,?
anstiftung_4851,anstiftung,DEU,23,Unknown,Printer/scanner,Philips,Unknown,2000,2020-01-28,de,"Für das Faxgerät „Philips FAX Magic Vox“ vom RepairCafé im Weberbau hatten wir die Gabellichtschranken als Ersatzteil besorgt. Nach dem Einbau blieb aber der ersehnte Erfolg aus. Es wurde wieder Papierstau angezeigt. Nach genauerer Untersuchung stellte sich nun raus, dass die Lichtschranken in Ordnung waren. Damit mussten wir leider die Arbeiten daran einstellen – Fehler nicht gefunden."
anstiftung_5345,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Unknown,????,2020-01-25,de,druckt nicht mehr - irreparabel
anstiftung_5431,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Unknown,????,2020-07-05,de,nicht funktioniert
anstiftung_641,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Unknown,????,2019-01-23,en,n.a.
anstiftung_851,anstiftung,DEU,23,Unknown,Printer/scanner,Unknown,Fixed,????,2019-02-23,de,funktioniert nicht
fixitclinic_219,Fixit Clinic,USA,23,Unknown,Printer/scanner,canon - older model (5 years?),Repairable,????,2018-10-14,en,ink jet printer
fixitclinic_482,Fixit Clinic,USA,23,Unknown,Printer/scanner,Unknown,Repairable,2016,2019-08-13,en,Printer
rcint_10052,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,????,2018-10-06,nl,kopieerd niet
rcint_10125,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,????,2018-10-06,nl,doet het niet meer
rcint_10135,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,????,2018-10-06,nl,print niet meer
rcint_10423,Repair Café International,NLD,23,Unknown,Printer/scanner,Unknown,Repairable,2015,2018-10-13,nl,Spoelt niet
rcint_10466,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,End of life,????,2018-10-13,nl,doet het niet meer
rcint_10898,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,????,2018-11-02,nl,doet het niet meer
rcint_10936,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2011,2018-11-03,nl,geeft error
rcint_1100,Repair Café International,FRA,23,Unknown,Printer/scanner,Unknown,End of life,????,2017-05-20,fr,Ne répond plus (coupure de la connexion entre la machine et l'ordinateur)
rcint_11309,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,2013,2018-11-10,nl,aanhoudende foutmelding ook na vervanging cartridges
rcint_11373,Repair Café International,NLD,23,Unknown,Printer/scanner,Unknown,End of life,????,2018-11-10,nl,Weigert dienst
rcint_11552,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,????,2018-11-17,nl,Is defect na annuleren van kopie
rcint_1230,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,2000,2017-06-03,nl,onbekend
rcint_1262,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Repairable,2012,2017-06-03,nl,onbekend
rcint_12753,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,????,2018-12-29,nl,doet het niet meer
rcint_12888,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,2008,2019-01-05,nl,werkt niet
rcint_12889,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,????,2019-01-05,nl,lampje gaat steeds branden
rcint_13121,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,End of life,2015,2019-01-05,en,defect
rcint_13233,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2013,2019-01-12,nl,foutcode
rcint_13492,Repair Café International,GBR,23,Unknown,Printer/scanner,Epson,Fixed,2015,2019-01-19,en,black doesn't print
rcint_13567,Repair Café International,NLD,23,Unknown,Printer/scanner,Brother,Repairable,2007,2019-01-26,nl,"Na plaatsen nieuwe inktpatronen, verschijnt er niets op papier bij het printen. Te lang niet geprint?"
rcint_13627,Repair Café International,NLD,23,Unknown,Printer/scanner,Unknown,Repairable,2000,2019-01-26,nl,Print niet meer
rcint_13777,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Fixed,2011,2019-01-26,nl,geeft foutmelding
rcint_14014,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,????,2019-02-01,nl,doet het niet meer
rcint_14160,Repair Café International,NLD,23,Unknown,Printer/scanner,Brother,Fixed,2015,2019-02-02,nl,Wil niet aan of uit / wisselend
rcint_14613,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Fixed,2010,2019-02-11,nl,doet het niet meer
rcint_14628,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,????,2019-02-14,nl,"Stopte niet storing lekbak vol, geprobeerd te repareren en nu kan hij niet meer aan"
rcint_14633,Repair Café International,NLD,23,Unknown,Printer/scanner,Lexmark,End of life,????,2019-02-14,nl,advies hoe het werkt
rcint_1494,Repair Café International,FRA,23,Unknown,Printer/scanner,Unknown,Fixed,????,2017-06-18,fr,N'imprime plus
rcint_14983,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,2017,2019-02-23,nl,Print niet meer
rcint_15003,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2006,2019-02-23,nl,Print niet meer
rcint_15098,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,2005,2019-03-01,nl,doet het niet meer
rcint_15148,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Repairable,????,2019-03-02,nl,werkt niet
rcint_15437,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2008,2019-03-08,nl,Printprobleem
rcint_15741,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2009,2019-03-14,nl,doet niets meer
rcint_15856,Repair Café International,NLD,23,Unknown,Printer/scanner,Samsung,Repairable,2009,2019-03-21,nl,stopte plotseling
rcint_15955,Repair Café International,FRA,23,Unknown,Printer/scanner,HP,Repairable,2015,2019-03-23,fr,cartouche noire non reconnue
rcint_15968,Repair Café International,GBR,23,Unknown,Printer/scanner,Unknown,End of life,????,2019-03-23,en,Black not working
rcint_16043,Repair Café International,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2019-03-23,en,Not working
rcint_16132,Repair Café International,NLD,23,Unknown,Printer/scanner,Samsung,Fixed,2016,2019-03-29,af,Ratelt
rcint_16324,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,2000,2019-04-04,nl,doet het niet
rcint_1633,Repair Café International,NLD,23,Unknown,Printer/scanner,Brother,Fixed,2000,2017-07-01,nl,Doet het niet
rcint_16426,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Repairable,????,2019-04-06,vi,pixma
rcint_16878,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,Fixed,2009,2019-04-13,nl,foutmelding
rcint_16901,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2009,2019-04-13,nl,stopt
rcint_17220,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,????,2019-04-20,nl,Gaat niet meer aan
rcint_18242,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,Fixed,????,2019-05-18,nl,Print niet
rcint_18724,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,????,2019-06-01,nl,print niet
rcint_19671,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2000,2019-07-04,en,office jet 6500
rcint_20096,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,????,2019-07-14,nl,doet niets
rcint_20329,Repair Café International,GBR,23,Unknown,Printer/scanner,Unknown,End of life,????,2019-07-27,en,Not working
rcint_2046,Repair Café International,NLD,23,Unknown,Printer/scanner,Unknown,Repairable,2016,2017-09-02,da,Onkend
rcint_20591,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,????,2019-08-05,nl,doet het niet meer
rcint_20937,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,????,2019-09-05,nl,wagenstoring
rcint_21141,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,????,2019-09-07,nl,"af en toe print hij wel, dan weer niet"
rcint_21253,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2010,2019-09-07,nl,onderdeel stuk
rcint_21316,Repair Café International,NLD,23,Unknown,Printer/scanner,Uniden,Fixed,2000,2019-09-07,nl,Werkt niet
rcint_21588,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2008,2019-09-14,nl,werkt niet
rcint_22206,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2012,2019-09-28,nl,Gaat wel aan maar doet vervolgens niets
rcint_22541,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,2012,2019-10-04,nl,doet het niet meer
rcint_22633,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Fixed,2014,2019-10-05,nl,print niet
rcint_22742,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,????,2019-10-05,nl,doet het niet
rcint_23003,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2017,2019-10-10,nl,print niet
rcint_23201,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,????,2019-10-12,nl,Geeft melding met code en moet steeds opnieuw aanzetten.
rcint_24147,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2014,2019-11-02,nl,werkt niet
rcint_24358,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2008,2019-11-02,nl,"lampje knippert, maar printer werkt niet"
rcint_24938,Repair Café International,DEU,23,Unknown,Printer/scanner,HP,End of life,????,2019-11-09,de,diverse Störungen
rcint_25330,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2016,2019-11-21,nl,doet niets meer
rcint_25557,Repair Café International,GBR,23,Unknown,Printer/scanner,HP,Fixed,????,2019-11-23,en,Needs checking
rcint_25780,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,2015,2019-11-30,nl,doet het niet
rcint_25795,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,2014,2019-11-30,nl,doet het niet meer
rcint_25889,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,????,2019-11-30,nl,print niet meer
rcint_2591,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2015,2017-10-07,nl,Onbekend
rcint_26120,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2006,2019-12-06,nl,Geen oorzaak kunnen vinden
rcint_2617,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Repairable,2012,2017-10-07,nl,Onbekend
rcint_26236,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Fixed,2011,2019-12-07,nl,print niet
rcint_26321,Repair Café International,NLD,23,Unknown,Printer/scanner,Brother,Fixed,????,2019-12-07,nl,hij print niet bij A4
rcint_26663,Repair Café International,GBR,23,Unknown,Printer/scanner,Canon,End of life,????,2019-12-07,en,orange warning light
rcint_26721,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Repairable,2019,2019-12-12,nl,doet het niet
rcint_27053,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,????,2019-12-20,nl,print niet
rcint_27219,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2005,2020-01-03,nl,doet het niet meer
rcint_27248,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Repairable,2016,2020-01-04,nl,print niet
rcint_27334,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,????,2020-01-04,fr,divers fuotmeldingen
rcint_27399,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2012,2020-01-04,nl,stopt na 2 printjes
rcint_27497,Repair Café International,NLD,23,Unknown,Printer/scanner,Unknown,End of life,????,2020-01-04,nl,Print niet meer
rcint_27745,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2017,2020-01-11,nl,foutmelding
rcint_27788,Repair Café International,NLD,23,Unknown,Printer/scanner,Unknown,Repairable,????,2020-01-11,nl,Doet niets
rcint_28066,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Fixed,????,2020-01-17,nl,geeft geen inkt af
rcint_28152,Repair Café International,DEU,23,Unknown,Printer/scanner,Unknown,Fixed,????,2020-01-18,de,druckt nicht
rcint_28373,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,Fixed,2014,2020-01-25,nl,Drukt niet goed af. Soms doet hij helemaal niets.
rcint_29079,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,2002,2020-02-01,nl,print niet
rcint_29132,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2015,2020-02-01,nl,print niet
rcint_29156,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2017,2020-02-01,nl,"Drukt niet af in zwart, doorvoer werkt wel"
rcint_29184,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,????,2020-02-01,nl,doet niets meer
rcint_29414,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2012,2020-02-07,nl,doet het niet meer
rcint_29847,Repair Café International,FRA,23,Unknown,Printer/scanner,Epson,Repairable,????,2020-02-15,fr,N'imprime pas
rcint_29854,Repair Café International,FRA,23,Unknown,Printer/scanner,Unknown,End of life,????,2020-02-15,fr,Patine dans le vide
rcint_30568,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2015,2020-02-27,en,storing
rcint_30728,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2000,2020-02-29,nl,Onbekend
rcint_30795,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Fixed,2016,2020-02-29,nl,geeft storing bij afdrukken
rcint_31021,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2010,2020-03-07,nl,Werkt niet
rcint_31345,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Fixed,????,2020-03-07,nl,Print niet
rcint_31665,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,Fixed,????,2020-07-04,nl,print niet
rcint_31697,Repair Café International,FRA,23,Unknown,Printer/scanner,Epson,Fixed,????,2020-07-04,fr,Souci d'impression
rcint_31730,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,????,2020-07-18,nl,werkt niet
rcint_31824,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,????,2020-08-15,nl,De printer gaat plotseling niet meer aan. Zo nu en dan knippert er wel een licthtje
rcint_32124,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,????,2020-09-24,nl,print niet
rcint_32164,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,2016,2020-09-26,nl,Doet het niet meer
rcint_3516,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2010,2017-11-25,nl,weet niet
rcint_3683,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Fixed,2013,2017-12-02,nl,Onbekend/n.v.t.
rcint_3788,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Repairable,2014,2017-12-04,nl,onbekend
rcint_4188,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,2012,2018-01-06,nl,onbekend
rcint_4502,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2000,2018-01-19,nl,Onbekend
rcint_4847,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,End of life,????,2018-02-03,nl,onbekend
rcint_515,Repair Café International,FRA,23,Unknown,Printer/scanner,Unknown,Repairable,????,2017-03-18,fr,Ne s'allume plus
rcint_5323,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,2012,2018-02-24,nl,niet van HP!!!
rcint_5494,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,Fixed,2015,2018-03-03,en,n.v.t./onbekend
rcint_5503,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2014,2018-03-03,nl,Onbekend
rcint_5553,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2016,2018-03-03,nl,niet defect
rcint_5645,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2005,2018-03-09,nl,Onbekend
rcint_5835,Repair Café International,NLD,23,Unknown,Printer/scanner,Samsung,Fixed,2012,2018-03-17,en,?
rcint_6036,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,Fixed,2005,2018-03-31,nl,doet niks meer
rcint_6143,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,End of life,2005,2018-04-06,nl,Oorzaak niet bij inktpatronen
rcint_6277,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,Repairable,2012,2018-04-07,nl,Onbekend
rcint_6475,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Fixed,2000,2018-04-13,nl,Onbekend
rcint_7160,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2011,2018-05-18,nl,doet niks
rcint_7289,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2000,2018-05-26,nl,Niet bekend
rcint_8094,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,2014,2018-07-06,nl,doet het niet meer
rcint_8207,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Fixed,????,2018-07-07,nl,"print niet, doet niets + papierprop?"
rcint_8233,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,????,2018-07-07,nl,Print niet
rcint_8627,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Fixed,2008,2018-08-04,nl,Iets gebroken?
rcint_8836,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,Repairable,2013,2018-08-25,nl,Geeft geen inkt op papier
rcint_9256,Repair Café International,NLD,23,Unknown,Printer/scanner,Epson,Fixed,????,2018-09-07,nl,doet het niet meer
rcint_9360,Repair Café International,NLD,23,Unknown,Printer/scanner,HP,End of life,2007,2018-09-08,nl,"Lampjes blijven knipperen, welloicht door ouderdom"
rcint_9407,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,End of life,2008,2018-09-13,nl,printer weigert
rcint_989,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Repairable,2012,2017-05-06,en,?
rcint_9996,Repair Café International,NLD,23,Unknown,Printer/scanner,Canon,Repairable,2016,2018-10-06,nl,gaat niet aan
rcwales_1012,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Unknown,Unknown,????,2018-09-01,en,Printer 
rcwales_1258,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Canon,Fixed,????,2019-04-01,en,Cannon Printer Will not turn on
rcwales_1856,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Unknown,End of life,????,2019-09-01,en,Printer not printing
rcwales_2906,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Unknown,End of life,????,2019-10-01,en,printer not working
rcwales_2978,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Unknown,Repairable,????,2019-11-01,en,Printer Not working
rcwales_302,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Unknown,Fixed,????,2017-12-01,en,Printer 
rcwales_3317,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,HP 5520,End of life,????,2020-02-01,en,printer not printing
rcwales_3537,Repair Cafe Wales,GBR,23,Unknown,Printer/scanner,Epsom,Repairable,????,2020-01-01,en,printer does not print properly
