id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,product_age,event_date,repair_barrier_if_end_of_life,problem
rcint_7096,Repair Café International,NLD,25,Poor data,Vacuum,Philips,Fixed,,,2018-05-17,,alles nagelopen en getest. 
rcint_7105,Repair Café International,NLD,25,Poor data,Vacuum,Philips,Fixed,,,2018-05-17,,gecontroleerd. 
rcint_7125,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,Philips,Fixed,1988,30.0,2018-05-18,,Slang kapot. Nieuwe slang gemonteerd. 
rcint_7130,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,2003,15.0,2018-05-18,,Snoer los. Snoer en stekker vervangen (5 euro). 
rcint_7143,Repair Café International,NLD,25,Poor data,Vacuum,Miele,End of life,2005,13.0,2018-05-18,,doet niks. onbekend. 
rcint_7144,Repair Café International,NLD,25,Poor data,Vacuum,Philips,End of life,2000,18.0,2018-05-18,,doet niks. niets. 
rcint_7154,Repair Café International,NLD,5,Cable/cord,Vacuum,Unknown,Fixed,2005,13.0,2018-05-18,,snoerbreuk. snoerbreuk. snoer ingekort. 
rcint_7167,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2000,18.0,2018-05-19,,Slijtage. Snoer gebroken. Stofzuiger helemaal gedemonteerd om snoerbreuk in rol te repareren. 
rcint_7194,Repair Café International,NLD,5,Cable/cord,Vacuum,Dyson,Repairable,2005,13.0,2018-05-24,,"gaat niet aan; snoer?. kabelhaspel defect, komt donderdag naar andere locatie. "
rcint_7203,Repair Café International,NLD,2,Blockage,Vacuum,Bosch,Fixed,2010,8.0,2018-05-24,,ventilator dichtgeslibt. veel lawaai. alles schoongemaakt en gesmeerd. 
rcint_7205,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,Samsung,Fixed,,,2018-05-24,,zuigkracht. kroonkurk uit de slang gehaald. 
rcint_7210,Repair Café International,NLD,5,Cable/cord,Vacuum,Bosch,Fixed,2013,5.0,2018-05-24,,snoer zit vast. 
rcint_7213,Repair Café International,NLD,11,Internal damage,Vacuum,SilverCrest,Fixed,,,2018-05-24,,warmt niet op. stekkers en verbinding van warmte-element maakte slecht contact. 
rcint_7226,Repair Café International,NLD,2,Blockage,Vacuum,Philips,Fixed,,,2018-05-24,,start niet op. hij werk gewoon; is wel erg vuil. 
rcint_7238,Repair Café International,NLD,14,Overheating,Vacuum,Miele,Fixed,2012,6.0,2018-05-26,,Zwaar vuil ermee opgezogen; misschien oververhit geraakt. Zuigt niet meer. 
rcint_724,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,Electrolux,Fixed,,,2017-04-06,,ouderdom. stofzuigerslang afgescheurd. 
rcint_7245,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,2014,4.0,2018-05-26,,Beetje oprol defect. Snoer rolt telkens op. 
rcint_7252,Repair Café International,NLD,8,External damage,Vacuum,Miele,Fixed,2003,15.0,2018-05-26,,Blaast in plaats van dat hij zuigt. Valse lucht in zakcompartiment doordat het zwenkwiel van de stofzuiger door een val daarin was gedrukt. 
rcint_7253,Repair Café International,NLD,4,Button/switch,Vacuum,Zanussi,Fixed,2013,5.0,2018-05-26,,Gaat niet meer aan. Schakelaar defect. Doorverbonden. 
rcint_7254,Repair Café International,NLD,13,Motor,Vacuum,AEG,Repairable,2011,7.0,2018-05-26,,Maakt niet altijd contact. Toerenregeling ertussenuit gehaald. Apparaat kan nu met slechts 1 zuigsterkte gebruikt worden. 
rcint_7284,Repair Café International,NLD,13,Motor,Vacuum,AEG,Repairable,2013,5.0,2018-05-26,,Niet van toepassing. Motor op 220 volt aangesloten. Gaat uitzoeken of regelprint te bestellen is. 
rcint_7285,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2012,6.0,2018-05-26,,Niet van toepassing. Snoer is los. 
rcint_7297,Repair Café International,NLD,2,Blockage,Vacuum,Unknown,Fixed,2000,18.0,2018-05-26,,Verstopping. Zuigt niet. Verstopping verholpen en advies gegeven. 
rcint_7356,Repair Café International,NLD,8,External damage,Vacuum,Miele,End of life,2000,18.0,2018-05-26,,Niet van toepassing. Deksel sluit niet. 
rcint_7360,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,2012,6.0,2018-05-26,,getrokken aan stofzuiger. defect in snoer. snoer ingekort. 
rcint_7404,Repair Café International,GBR,25,Poor data,Vacuum,Unknown,End of life,,,2018-05-26,,Makes a loud noise. 
rcint_7418,Repair Café International,GBR,13,Motor,Vacuum,Unknown,Fixed,,,2018-05-26,,Belt problem. Loose connections. 
rcint_745,Repair Café International,NLD,11,Internal damage,Vacuum,Bosch,Repairable,2013,4.0,2017-04-15,,"Regelelectronica op de printplaat defect. Werkt niet meer. Probeer een nieuwe printplaat te krijgen, dan kunnen we die vervangen. "
rcint_7450,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,2003,15.0,2018-06-01,,Doet het niet meer. Draadbreuk. Breuk hersteld + nieuwe stekker. 
rcint_7479,Repair Café International,NLD,25,Poor data,Vacuum,Philips,Fixed,,,2018-06-02,,werkt niet. 
rcint_7495,Repair Café International,NLD,13,Motor,Vacuum,Philips,Fixed,,,2018-06-02,,vast zittende koolborstel. start wel maar motor slaat af. misschien. 
rcint_7499,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,,,2018-06-02,,snoer gebroken. werkt niet. 
rcint_7510,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2005,13.0,2018-06-02,,stekker stuk. stekker vervangen. 
rcint_7513,Repair Café International,NLD,11,Internal damage,Vacuum,Dyson,End of life,2006,12.0,2018-06-02,,elektronika. loopt onregelmatig. 
rcint_7550,Repair Café International,NLD,4,Button/switch,Vacuum,Kärcher,Repairable,2012,6.0,2018-06-02,,Knop defect. Draaischakelaar kapot. Nieuwe knop bestellen. 
rcint_7572,Repair Café International,NLD,14,Overheating,Vacuum,AEG,End of life,2014,4.0,2018-06-02,,Onbekend. Ruikt branderig. 
rcint_759,Repair Café International,NLD,2,Blockage,Vacuum,Dirt Devil,Fixed,2016,1.0,2017-04-15,,Er zat een prop in. Verstopt. Schoongemaakt. 
rcint_7596,Repair Café International,NLD,5,Cable/cord,Vacuum,Dyson,Fixed,2008,10.0,2018-06-02,,Kabel breuk. Doet niets meer. Nieuwe kabel gemonteerd. 
rcint_7605,Repair Café International,NLD,4,Button/switch,Vacuum,Miele,Fixed,2008,10.0,2018-06-02,,aan/uit schakelaar werkt niet meer. Knop zuigkracht gedraaid en geprobeerd. Werkt nu wel weer gewoon. 
rcint_7608,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,2008,10.0,2018-06-02,,stekker kapot?. stekker kapot. nieuwe stekker aan gezet. 
rcint_7612,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,,,2018-06-02,,geen stroom nu en dan / snier - stekker?. snoer kapot. snoer vervangen. 
rcint_762,Repair Café International,NLD,2,Blockage,Vacuum,AEG Electrolux,Fixed,2001,16.0,2017-04-15,,Stof. Doet het af en toe wel en niet. Schoongemaakt. 
rcint_7626,Repair Café International,NLD,16,Wheels/rollers,Vacuum,Philips,Fixed,,,2018-06-02,,Wiel afgebroken. Wielbbevestiging afgebroken. Nieuw wiel. 
rcint_7632,Repair Café International,NLD,5,Cable/cord,Vacuum,Bosch,Fixed,2015,3.0,2018-06-02,,Werkt niet meer. Snoer defect. 
rcint_7650,Repair Café International,GBR,14,Overheating,Vacuum,Dyson,Repairable,,,2018-06-02,,Not working at all - strange smell. Blown motor. Keep the filters clean as dirty filters overheat the motor. 
rcint_7674,Repair Café International,NLD,5,Cable/cord,Vacuum,Dirt Devil,Fixed,,,2018-06-03,,snoer niet automatisch terug. schoongemaakt. 
rcint_7686,Repair Café International,NLD,5,Cable/cord,Vacuum,Mooss,Repairable,,,2018-06-07,,electronica?. doet het niet meer. doorverbonden. 
rcint_7694,Repair Café International,NLD,4,Button/switch,Vacuum,AEG,Fixed,,,2018-06-07,,schakelaar werkt niet. tandbeugel van podmotor juist in de nulstandgebracht. 
rcint_7713,Repair Café International,NLD,11,Internal damage,Vacuum,Vivax,Fixed,,,2018-06-09,,start niet. contacten aangesloten. 
rcint_772,Repair Café International,NLD,14,Overheating,Vacuum,Unknown,Repairable,2007,10.0,2017-04-15,,"wordt te warm. valt uit na een tijdje zuigen. Schoongemaakt, defect niet waargenomen. "
rcint_7725,Repair Café International,NLD,12,Liquid damage,Vacuum,AEG,End of life,,,2018-06-09,,kortsluiting door nat oppervlak. 
rcint_7735,Repair Café International,NLD,5,Cable/cord,Vacuum,Tomado,Fixed,2011,7.0,2018-06-09,,nieuwe stekker aangezet. 
rcint_7766,Repair Café International,NLD,2,Blockage,Vacuum,Unknown,Fixed,,,2018-06-09,,Stofzuiger doet het niet meer goed. Blokkage in stofzuigerslang weggehaald. 
rcint_7770,Repair Café International,NLD,8,External damage,Vacuum,Nilfisk,Fixed,,,2018-06-09,,Handvat zat los. Handvat opnieuw gemonteerd. 
rcint_7810,Repair Café International,NLD,4,Button/switch,Vacuum,Nilfisk,Fixed,2009,9.0,2018-06-14,,aan-/uitschakelaar. soldeerkwestie bedrading. 
rcint_7846,Repair Café International,NLD,7,Dustbag/canister,Vacuum,Miele,Fixed,2016,2.0,2018-06-16,,"Zit niet lekker in elkaar. Zuigt niet goed meer. Stofzak goed gemonteerd, houder moet bovenop. "
rcint_7854,Repair Café International,NLD,13,Motor,Vacuum,Bosch,Fixed,,,2018-06-16,,Koolborstels?. Start niet. Koolborstels vrij gemaakt. 
rcint_7859,Repair Café International,NLD,5,Cable/cord,Vacuum,AEG,Fixed,2014,4.0,2018-06-21,,snoer. breuk snoer. 
rcint_7862,Repair Café International,NLD,4,Button/switch,Vacuum,Miele,Fixed,2013,5.0,2018-06-21,,hij gaat wel aan maar blijft niet vast me de aan knop en slaat weer af. schakelaar aangepast. 
rcint_7867,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,Unknown,Fixed,,,2018-06-21,,Slang is kapot. kapot; afgescheurd. 
rcint_7897,Repair Café International,NLD,26,Other,Vacuum,Roomba,Repairable,2013,5.0,2018-06-30,,Doet het niet meer. Afstandbediening is kapot. Repairder heeft klant uitgelegd hoe je het apparaat zonder afstandbediening kun laten werken. 
rcint_793,Repair Café International,NLD,9,Filter,Vacuum,Samsung,Fixed,,,2017-04-20,,zuigt weinig. filters schoongemaakt; waren zwaar vervuild. 
rcint_8020,Repair Café International,NLD,4,Button/switch,Vacuum,Panasonic,Fixed,2000,18.0,2018-06-30,,"aan- en uitknop doet het niet meer. open gemaakt, uiteindelijk blijkt motor kapot. "
rcint_8024,Repair Café International,NLD,13,Motor,Vacuum,SilverCrest,Fixed,2016,2.0,2018-06-30,,onbekend. doet niets. motor aansluiting direct op schakelaar gezet. 
rcint_8036,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,,,2018-06-30,,onbekend. doet het niet. snoer vervangen. 
rcint_806,Repair Café International,NLD,5,Cable/cord,Vacuum,Bestron,Fixed,2012,5.0,2017-04-20,,snoer komt er niet meer uit. wasknijper aan snoer gezet. 
rcint_8067,Repair Café International,NLD,25,Poor data,Vacuum,Philips,End of life,,,2018-07-05,,maakt herrie. 
rcint_8068,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,Bestron,Fixed,2010,8.0,2018-07-05,,slang kapot. vervangende slang erbij gezocht. 
rcint_8167,Repair Café International,NLD,9,Filter,Vacuum,Philips,Fixed,,,2018-07-07,,"Zuigkracht laat het afweten. Filters. Filters gereinigd, moeten vervangen worden. "
rcint_8179,Repair Café International,NLD,2,Blockage,Vacuum,AEG Electrolux,End of life,2015,3.0,2018-07-07,,"wel stroom, geen zuigkracht. Anker stuk. "
rcint_8186,Repair Café International,NLD,2,Blockage,Vacuum,Bosch,Fixed,2011,7.0,2018-07-07,,Maakt veel herrie - onvoldoende onderhoud. onvoldoende onderhoud. schoongemaakt en regeling ontstoft. 
rcint_8217,Repair Café International,NLD,9,Filter,Vacuum,Samsung,Fixed,2014,4.0,2018-07-07,,"Maakt veel lawaai + gebruik. Filter schoongemaakt, moet vervangen worden. "
rcint_822,Repair Café International,FRA,26,Other,Vacuum,Unknown,End of life,,,2017-04-22,,Problème de carte HS. 
rcint_8221,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,,,2018-07-07,,geen stroom. snoer kapot. Snoer ingekort en opnieuw aangesloten. 
rcint_8242,Repair Café International,NLD,13,Motor,Vacuum,Unknown,Fixed,2017,1.0,2018-07-07,,Werkt niet. Koolborstel zat vast. 
rcint_8283,Repair Café International,GBR,13,Motor,Vacuum,Unknown,Repairable,,,2018-07-07,,Not working. Belt broken. Advice given where to buy new belt. 
rcint_8294,Repair Café International,NLD,7,Dustbag/canister,Vacuum,AEG,Fixed,2010,8.0,2018-07-12,,vervuilde stofzak. wordt erg heet. advies gegeven stofzak te vervangen. 
rcint_8308,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,End of life,,,2018-07-12,,kapotte condensator. doet niets meer. 
rcint_8310,Repair Café International,NLD,25,Poor data,Vacuum,Dyson,Fixed,,,2018-07-12,,gedumpt. 
rcint_8311,Repair Café International,NLD,2,Blockage,Vacuum,Philips,Fixed,,,2018-07-12,,vuil. schoongemaakt. 
rcint_833,Repair Café International,NLD,2,Blockage,Vacuum,Moulinex,Fixed,1997,20.0,2017-04-29,,Verstopping. Zuigt niet. Slang ontstopt. 
rcint_8331,Repair Café International,NLD,9,Filter,Vacuum,Bosch,Fixed,2010,8.0,2018-07-14,,Onbekend. Doet niets meer. Gedemonteerd en gereinigd. Koolborstel gedemonteerd en gereinigd. Klant geadviseerd filter vake rte vervangen. 
rcint_8369,Repair Café International,NLD,25,Poor data,Vacuum,Electrolux,Fixed,1990,28.0,2018-07-14,,Defect niet gevonden. Doet het slecht. 
rcint_8389,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,End of life,2011,7.0,2018-07-20,,geen zuigkracht. Regelprint uitgebrand. 
rcint_8390,Repair Café International,NLD,13,Motor,Vacuum,Miele,Fixed,2000,18.0,2018-07-20,,zuigt slecht. koolborstel slecht contact. koolborsteldruk verhoogd. 
rcint_8391,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2005,13.0,2018-07-20,,doet niets meer. breuk in netsnoer. snoer ingekort. 
rcint_8414,Repair Café International,NLD,8,External damage,Vacuum,Dyson,Repairable,,,2018-07-24,,verzameltrchter afgetaped (pakking ontbreekt). werkt niet. 
rcint_8427,Repair Café International,NLD,25,Poor data,Vacuum,Black & Decker,Fixed,,,2018-07-24,,werkt niet. gesmeerd. 
rcint_8433,Repair Café International,NLD,13,Motor,Vacuum,Bosch,Repairable,,,2018-07-24,,water of vuil in motor. werkt niet. 
rcint_8444,Repair Café International,NLD,9,Filter,Vacuum,Princess,Repairable,,,2018-07-24,,filter. werkt niet. filter gereinigd. 
rcint_8445,Repair Café International,NLD,15,Power/battery,Vacuum,Bestron,End of life,,,2018-07-24,,elektronica. werkt niet. 
rcint_8448,Repair Café International,NLD,2,Blockage,Vacuum,Black & Decker,Fixed,,,2018-07-24,,werkt niet. gereinigd en gesmeerd. 
rcint_8461,Repair Café International,NLD,1,Accessories/attachments,Vacuum,Unknown,Fixed,,,2018-07-24,,monstuk. werkt niet. nieuw mondstuk geplaatst. 
rcint_8462,Repair Café International,NLD,15,Power/battery,Vacuum,Unknown,End of life,,,2018-07-24,,accu. werkt niet. 
rcint_8466,Repair Café International,NLD,11,Internal damage,Vacuum,Siemens,Fixed,,,2018-07-24,,werk niet. contact hersteld. 
rcint_8474,Repair Café International,NLD,5,Cable/cord,Vacuum,DeLonghi,Fixed,2009,9.0,2018-07-28,,"apparaat doet niets. stekker defect, klant zet er zelf een andere aan. "
rcint_850,Repair Café International,NLD,14,Overheating,Vacuum,Miele,Fixed,,,2017-05-04,,"bouwlui hebben kalk/puin opgezogen. zuigt niet goed, wordt heet, raar geluid als hij afgezet word. alle filters schoongemaakt. "
rcint_8515,Repair Café International,GBR,10,Hose/tube/pipe,Vacuum,Unknown,Fixed,,,2018-07-28,,Not working. Cleaned out main pipe. 
rcint_8528,Repair Café International,GBR,9,Filter,Vacuum,Unknown,Fixed,,,2018-07-28,,Doesn't work. Filter blocked. Unblocked the filter. 
rcint_861,Repair Café International,NLD,25,Poor data,Vacuum,Miele,End of life,,,2017-05-04,,hij is ermee gestopt. 
rcint_8623,Repair Café International,NLD,5,Cable/cord,Vacuum,Bosch,Fixed,2003,15.0,2018-08-04,,Werkt niet. Snoer breuk. Snoer ingekort. 
rcint_8628,Repair Café International,NLD,11,Internal damage,Vacuum,AEG,Fixed,,,2018-08-04,,Start niet. Snelheidsregelaar defect. Regeling overbrugd. 
rcint_8637,Repair Café International,NLD,25,Poor data,Vacuum,Electrolux,End of life,,,2018-08-04,,apparaat doet het niet meer. 
rcint_8661,Repair Café International,NLD,11,Internal damage,Vacuum,Dynamic Numatic,Fixed,2012,6.0,2018-08-04,,Bij over drempel gaan verandert toerental. Contactsensor los. Vast gesoldeerd. 
rcint_8667,Repair Café International,NLD,11,Internal damage,Vacuum,Philips,Fixed,2010,8.0,2018-08-04,,Doet het niet. Zwaar vervuild. Collector vervuild. Bedrading maakt slecht contact. Schoongemaakt. Collector geschuurd. Bedrading vastgezet. 
rcint_8716,Repair Café International,NLD,8,External damage,Vacuum,Philips,Fixed,,,2018-08-25,,Lipje zit los. Vastgezet. klepje wordt eraf geblazen. 
rcint_8718,Repair Café International,NLD,4,Button/switch,Vacuum,Unknown,Fixed,,,2018-08-25,,?. aan en uit knop. 
rcint_8745,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,End of life,1995,23.0,2018-08-25,,Kortsluiting gegeven. 
rcint_8763,Repair Café International,NLD,7,Dustbag/canister,Vacuum,Dyson,Fixed,,,2018-08-25,,nieuwe bak vastmaken. 
rcint_877,Repair Café International,NLD,4,Button/switch,Vacuum,Miele,Fixed,2015,2.0,2017-05-06,,waarschijnlijk schakelaar. doet niets meer. 
rcint_8773,Repair Café International,NLD,25,Poor data,Vacuum,Bosch,Fixed,,,2018-08-25,,Controle. Alles getest. 
rcint_8774,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,Philips,Fixed,,,2018-08-25,,"Controle. Alles getest, buis gesmeerd. "
rcint_8784,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,,,2018-08-25,,Zit iets klem. Snoer rolt niet goed uit. Snoer op haspel vrijgemaakt. 
rcint_8791,Repair Café International,NLD,14,Overheating,Vacuum,Ark,End of life,2006,12.0,2018-08-25,,Maakt raar geluid. Motor verbrand. 
rcint_8794,Repair Café International,NLD,5,Cable/cord,Vacuum,Electrolux,Fixed,2014,4.0,2018-08-25,,Doet het niet. Kabelbreuk. Breuk gerepareerd. 
rcint_8798,Repair Café International,NLD,13,Motor,Vacuum,Miele,Fixed,2014,4.0,2018-08-25,,Doet het niet meer ( gaat van hard naar zacht). Toerenregeling. Toerenregeling overbrugd. 
rcint_8804,Repair Café International,NLD,15,Power/battery,Vacuum,Black & Decker,End of life,2000,18.0,2018-08-25,,Werkt niet. Accu is defect. 
rcint_8807,Repair Café International,NLD,14,Overheating,Vacuum,Bosch,Fixed,2012,6.0,2018-08-25,,Wordt warm. Verkeerd ingesteld. Filters schoongemaakt/stofzak op juiste manier ingezet en blaastemperatuur afgsteld. 
rcint_8810,Repair Café International,NLD,2,Blockage,Vacuum,Unknown,Fixed,2000,18.0,2018-08-25,,Slang zuigt niet goed. verstopping. Verstopping verholpen. 
rcint_8816,Repair Café International,NLD,25,Poor data,Vacuum,Philips,Fixed,2000,18.0,2018-08-25,,Werkt niet. 
rcint_8818,Repair Café International,NLD,2,Blockage,Vacuum,Dirt Devil,Fixed,2017,1.0,2018-08-25,,Stofzuigt niet goed. Was niet kapot. Verstopping verholpen. 
rcint_8898,Repair Café International,NLD,15,Power/battery,Vacuum,Tomado,End of life,,,2018-08-30,,accu. 
rcint_8916,Repair Café International,NLD,9,Filter,Vacuum,Philips,Fixed,2011,7.0,2018-08-30,,zuigt slecht. nieuwe filters geplaatst. 
rcint_8917,Repair Café International,NLD,2,Blockage,Vacuum,AEG,Fixed,2010,8.0,2018-08-30,,"filters vuil, zuigt slecht. vervuiling. gereinigd. "
rcint_8918,Repair Café International,NLD,9,Filter,Vacuum,AEG,Fixed,2010,8.0,2018-08-30,,"vuile filters. vuil. gereinigd, nieuw filter geplaatst. "
rcint_8957,Repair Café International,NLD,5,Cable/cord,Vacuum,Sauber,Fixed,,,2018-09-01,,doet niets meer. snoerhaspel. snoerhaspel hersteld. 
rcint_8959,Repair Café International,NLD,2,Blockage,Vacuum,Bestron,Fixed,,,2018-09-01,,doet niets meer. vuil. schakelaar schoongemaakt. 
rcint_8969,Repair Café International,NLD,9,Filter,Vacuum,Philips,Fixed,,,2018-09-01,,zuigd niet goed. vuil. filters schoon gemaakt met compressor. 
rcint_8972,Repair Café International,NLD,9,Filter,Vacuum,Philips,Fixed,,,2018-09-01,,maakt herrie. vuil. filters schoongemaakt. 
rcint_8976,Repair Café International,NLD,11,Internal damage,Vacuum,Philips,Fixed,,,2018-09-01,,regelt niet. printplaat. door gesoldeerd. 
rcint_8984,Repair Café International,NLD,2,Blockage,Vacuum,Miele,Fixed,,,2018-09-01,,maakt herrie. vuil. schoongemaakt. 
rcint_9008,Repair Café International,NLD,16,Wheels/rollers,Vacuum,Miele,Fixed,2013,5.0,2018-09-01,,Wielen lopen niet goed. Schroef los. Schroef vast gezet. 
rcint_9029,Repair Café International,NLD,5,Cable/cord,Vacuum,AEG,Fixed,2010,8.0,2018-09-01,,"Onderbreking in oprolsysteem van snoer. Oprol snoer. Snoer rechts aangesloten, oprol doorverbonden. "
rcint_9043,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,End of life,2013,5.0,2018-09-01,,Maakt hard geluid. Regelaar stuk. 
rcint_9100,Repair Café International,NLD,13,Motor,Vacuum,Philips,Fixed,2008,10.0,2018-09-01,,doet het niet / geen stroom?. los contact bij motor. los contact bij motor gerepareerd. 
rcint_9106,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Fixed,2006,12.0,2018-09-01,,hapert en doet soms even niets meer. electronica defect. electronica overbrugd. 
rcint_9114,Repair Café International,NLD,8,External damage,Vacuum,Miele,Fixed,,,2018-09-01,,deksel los geschoten. moet vastgezet. deksel vastgezet. 
rcint_9115,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,,,2018-09-01,,doet het niet. snoer waarschijnlijk los?. snoer ingekort. 
rcint_9132,Repair Café International,NLD,11,Internal damage,Vacuum,Bosch,Fixed,,,2018-09-01,,Slaat continu uit. Slecht contact tussen kabelhaspel en printplaat. 
rcint_9138,Repair Café International,NLD,12,Liquid damage,Vacuum,Philips,End of life,2002,16.0,2018-09-01,,"Heeft water gezogen daarna defekt. Motor doorgemeten, defekt. "
rcint_9154,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,2010,8.0,2018-09-01,,Doet het niet. Snoerbreuk. Snoer vervangen. 
rcint_9157,Repair Café International,GBR,13,Motor,Vacuum,Dyson,Fixed,,,2018-09-01,,replaced belt driving beaters. 
rcint_9176,Repair Café International,GBR,4,Button/switch,Vacuum,Unknown,End of life,,,2018-09-01,,Switch broken?. 
rcint_9198,Repair Café International,NLD,4,Button/switch,Vacuum,Siemens,Fixed,,,2018-09-06,,"aan/uit knop defect. deed het normaal, geen defect geconstateerd. "
rcint_9199,Repair Café International,NLD,5,Cable/cord,Vacuum,Siemens,Fixed,,,2018-09-06,,snoer rolt niet meer op. snoer in de knoop. snoer uit de knoop. 
rcint_9204,Repair Café International,NLD,5,Cable/cord,Vacuum,AEG,Fixed,1999,19.0,2018-09-06,,doet niets meer - stekker. stekker. stekker vernieuwd. 
rcint_922,Repair Café International,NLD,2,Blockage,Vacuum,AEG,Fixed,2000,17.0,2017-05-06,,onbekend. gaat steeds uit. zat verstopt schoongemaakt. 
rcint_9220,Repair Café International,NLD,9,Filter,Vacuum,Miele,Fixed,2015,3.0,2018-09-06,,zuigt slecht. filters vuil. filters vervangen. 
rcint_9227,Repair Café International,NLD,2,Blockage,Vacuum,Philips,Fixed,,,2018-09-07,,Maakt veel herrie. Schoongemaakt. 
rcint_9230,Repair Café International,NLD,4,Button/switch,Vacuum,Philips,Fixed,,,2018-09-07,,Maakt niet goed contact met knop voor harder of zachter zuigen. Maakt niet goed contact met knop voor harder of zachter zuigen. Schakelaar opnieuw gefixeerd mbv schroef. 
rcint_9233,Repair Café International,NLD,5,Cable/cord,Vacuum,Unknown,Fixed,,,2018-09-07,,Kabel te kort. De in de snoertrommel vastzittende draad weer vrijgemaakt. 
rcint_9239,Repair Café International,NLD,4,Button/switch,Vacuum,AEG,End of life,,,2018-09-07,,Schakelaar defect? Werkt niet. Onduidelijk. 
rcint_9277,Repair Café International,NLD,25,Poor data,Vacuum,Electrolux,End of life,2015,3.0,2018-09-08,,stopt na 5 seconden. beveiliging. 
rcint_9309,Repair Café International,NLD,4,Button/switch,Vacuum,Philips,Fixed,,,2018-09-08,,schakelknop defect. schakelaar. schakelaar overbrugt. 
rcint_9367,Repair Café International,NLD,7,Dustbag/canister,Vacuum,Siemens,End of life,2008,10.0,2018-09-08,,Stof komt niet in zak maar ernaast. idem. 
rcint_9377,Repair Café International,NLD,13,Motor,Vacuum,Miele,End of life,,,2018-09-08,,Motor defect. 
rcint_9396,Repair Café International,USA,15,Power/battery,Vacuum,Shark,Fixed,2013,5.0,2018-09-08,,replaced battery pack. 
rcint_9398,Repair Café International,USA,4,Button/switch,Vacuum,Soniclean,Repairable,2000,18.0,2018-09-08,,"needs new on/off switch, ordered new one. "
rcint_9419,Repair Café International,NLD,15,Power/battery,Vacuum,Electrolux,Repairable,,,2018-09-13,,doet het niet meer. nagemeten; met lader terugkomen. 
rcint_9428,Repair Café International,NLD,13,Motor,Vacuum,Princess,Fixed,,,2018-09-14,,Schakelaar?. Los contact koolborstel. 
rcint_9431,Repair Café International,NLD,8,External damage,Vacuum,Rowenta,Fixed,,,2018-09-14,,Klep sluit niet meer en onduidelijk hoe stoffilter erin moet. 
rcint_9460,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Fixed,,,2018-09-15,,Gaat niet meer aan. Slecht contact. Contacten gereinigd. 
rcint_9484,Repair Café International,NLD,5,Cable/cord,Vacuum,Bosch,Fixed,2008,10.0,2018-09-15,,snoer stekker worden warm. geen. advies gegeven dat dit normaal is. Altijd snoer helemaal uitrollen. 
rcint_9495,Repair Café International,NLD,11,Internal damage,Vacuum,Samsung,Fixed,2012,6.0,2018-09-20,,oprolsnoer doet het niet goed. rempal. apparaat opengemaakt en rempal gerepareerd. 
rcint_9497,Repair Café International,NLD,11,Internal damage,Vacuum,Siemens,Repairable,,,2018-09-20,,veer defect. veer uit de trommel gehaald. 
rcint_9532,Repair Café International,NLD,4,Button/switch,Vacuum,Philips,Fixed,,,2018-09-21,,Aan-uitschakelaa werkt niet en onregelmatig. Gelijmd mbv droger. 
rcint_9569,Repair Café International,GBR,25,Poor data,Vacuum,Dyson,Fixed,,,2018-09-22,,Not working. 
rcint_9666,Repair Café International,NLD,5,Cable/cord,Vacuum,Dyson,Fixed,,,2018-09-28,,Gaat niet aan. Snoerbreuk in haspel. Snoer iets ingekort. 
rcint_9686,Repair Café International,NLD,25,Poor data,Vacuum,Daewoo,Fixed,2008,10.0,2018-09-29,,Gaat niet aan. 
rcint_9693,Repair Café International,NLD,25,Poor data,Vacuum,Bestron,Repairable,2014,4.0,2018-09-29,,trage zuigkracht. 
