id,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
anstiftung_5048,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",Unknown,????,Unknown,,8705,2020-03-01,"keine Ahnung"
anstiftung_5049,anstiftung,DEU,"Handy / Smartphone / Tablet ~ Tablet",Tablet,Samsung,????,Unknown,,8705,2020-03-01,"läd nicht mehr, Fehler konnte nicht gefunden werden"
anstiftung_5050,anstiftung,DEU,"Elektro Sonstiges ~ Zahnbürste, elektrisch","Hair & beauty item",Philips,2015,Unknown,,8705,2020-03-01,"läd nicht mehr, es wird zu hause erst mit nem anderen Ladegerät probiert"
anstiftung_5051,anstiftung,DEU,"Elektro Sonstiges ~ Telefon",Mobile,Okano,????,Repairable,,8705,2020-03-01,"ton funktioniert nicht, tester nicht vorhanden"
anstiftung_5052,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,"WOFI Wortmann &amp; Filz",2010,Unknown,,8705,2020-03-01,"einschaltknopf war kaputt, Ersatzteil war vorhanden"
anstiftung_5053,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,KitchenAid,????,Unknown,,8705,2020-03-01,"elekotronik kaputt"
anstiftung_5054,anstiftung,DEU,"Handy / Smartphone / Tablet ~ Navigationsgerät",Tablet,Medion,2017,Fixed,,8705,2020-03-01,"hatte ein Wackelkontakt, wurde nochmal geklebt"
anstiftung_5055,anstiftung,DEU,"Elektro Sonstiges ~ Musikinstrument","Musical instrument",Solton,1980,Repairable,,8705,2020-03-01,"Mechanik war kaputt, Teil war abgebrochen, was man nicht mehr flicken kann"
anstiftung_5056,anstiftung,DEU,"Elektro Sonstiges ~ Musikinstrument","Musical instrument",Solton,1980,Unknown,,8705,2020-03-01,"Mechanik war kaputt, Teil war abgebrochen, was man nicht mehr flicken kann"
anstiftung_5057,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Unknown,,8705,2020-03-01,"Überprüfung von dem 0 Leiter, GEhäuse steht nicht unter Strom, war eher eine Sicherheitsmaßnahme"
anstiftung_5058,anstiftung,DEU,"Haushaltsgeräte ~ Stabmixer / Pürierstab","Food processor",TCM,????,Fixed,,8705,2020-03-01,"hat sich nicht mehr gedreht, Kugellager geölt"
anstiftung_5059,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Samsung,????,Unknown,,8705,2020-03-01,"hat nicht eingeschaltet, sagt es ist im Off Mode obwohl es im On Mode ist, es liegt event. nicht an Batterie"
anstiftung_5060,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Lenco,????,Unknown,,8705,2020-03-01,"Besucherin hatte keine CD dabei"
anstiftung_5061,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",Unknown,????,Fixed,,8705,2020-03-01,"Batterie wurde von Besucherin noch nie gewechselt, das macht sie jetzt"
anstiftung_5062,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,2000,Repairable,,8705,2020-03-01,"Netzteil kaputt, Besucher besorgt neues Netzteil"
anstiftung_5063,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Grundig,1990,Repairable,,8705,2020-03-01,"Sicherung war kaputt,"
anstiftung_5064,anstiftung,DEU,"Haushaltsgeräte ~ Uhr",Watch/clock,Unknown,2017,Fixed,,8705,2020-03-01,"Zeiger haben sich nicht mehr fortbewegt, wurden gerade gebogen"
anstiftung_5065,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,8705,2020-03-01,"Schalter war kaputt und wurde repariert"
anstiftung_5066,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Siemens,1955,Fixed,,8705,2020-03-01,"schalter war kaputt, konnte überbrückt werden"
anstiftung_5067,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Philips,????,Unknown,,8705,2020-03-01,"Kabelbruch, aber das Kabel ist in einer Schutzhülle mit dem Wasserschlauch und kann nicht einfach ausgetauscht werden"
anstiftung_5068,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,Unknown,2010,Repairable,,8705,2020-03-01,"ein Draht läuft heiss und der kann nicht repariert werden"
anstiftung_5069,anstiftung,DEU,"Elektro Sonstiges ~ Telefon",Mobile,Unknown,????,Unknown,,8705,2020-03-01,"Lautsprecher ist kapuut, aber Gerät lässt sich nicht öffnen"
anstiftung_5070,anstiftung,DEU,"Computer ~ Laptop",Laptop,Unknown,????,Unknown,,8705,2020-03-01,"fährt nicht hoch, wahrscheinlich ist lässt es sich nicht reparieren, weil es wahrscheinlich eine Grafikkarte ist"
anstiftung_5072,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates",Technics,1990,Unknown,,5073,2020-02-25,"Der Plattenteller des Plattenspielers drehte sich nicht mehr. Gemeinsam haben wir die Spannungsversorgung des Motors überprüft und eine kalte Lötstelle nachgelötet. Nun dreht der Motor aber zu schnell. Wir werden die Fehlersuche zu einem späteren Termin vorsetzen."
anstiftung_5073,anstiftung,DEU,"Unterhaltungselektronik ~ DVD-Player","TV and gaming-related accessories",Philips,2005,Repairable,,5073,2020-02-25,"Der DVD-Player ließ sich auch nach dem Austausch von 10 defekten Elkos nicht einschalten. Die Reparatur wird fortgesetzt."
anstiftung_5074,anstiftung,DEU,"Unterhaltungselektronik ~ DVD-Player","TV and gaming-related accessories",Samsung,2012,Repairable,,5073,2020-02-25,"Der DVD/VHS Player lässt sich nicht mehr einschalten. Wir haben die Kondensatoren überprüft und defekte ausgetauscht. Vermutlich ist noch ein Spannungsregler-IC defekt und wird bestellt."
anstiftung_5075,anstiftung,DEU,"Unterhaltungselektronik ~ Walkman","Hi-Fi integrated",Sony,1995,Unknown,,5073,2020-02-25,"Der schon bisschen ältere Walkman spielte nicht zuverlässig. Der Gast wechselte den Antriebsriemen. Leider hat das Gerät noch weitere Fehler in der Mechanik. Er möchte zu einem anderen Termine noch einmal bei uns vorbeikommen."
anstiftung_5076,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemühle","Food processor",Severin,1980,Unknown,,5073,2020-02-25,"Keinen Erfolg hatten wir leider bei einer Kaffeemühle. Die Maschine funktionierte nur sporadisch, leider ist das Gerät nicht reparierbar."
anstiftung_5077,anstiftung,DEU,"Computer ~ Laptop",Laptop,Unknown,????,Fixed,,5073,2020-02-27,"Zu einem vorherigen Termin hatten wir bei dem Laptop eine defekte Festplatte festgestellt. Wir hatten eine SSD versorgt und bauten diese heute ein. Die Installation von Windows 10 klappte leider, trotz mehrerer Versuche und unterschiedlichen Versionen, nicht. Windows bliebt immer bei einem Neustart hängen.Nach einem BIOS-Update, das wir mit einem Mini XP installieren konnten, klappte dann auch die Windows 10 Installation. Dann noch bisschen was deinstallieren, installieren und einrichten und die Besitzerin war zufrieden."
anstiftung_5079,anstiftung,DEU,"Elektro Sonstiges ~ Kabeltrommel","Small home electrical",Unknown,????,Fixed,,2548,2020-03-08,"Kabel defekt"
anstiftung_5084,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,2548,2020-03-08,Defekt
anstiftung_5085,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,2548,2020-03-08,"Halterung der Fassung defekt"
anstiftung_5086,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,Unknown,,2548,2020-03-08,"springt nicht an"
anstiftung_5087,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,"End of life",,2548,2020-03-08,"Defekter Trafo"
anstiftung_5088,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",Unknown,????,"End of life",,2548,2020-03-08,"kein Ton, Tonabnehmer nicht erreichbar"
anstiftung_5089,anstiftung,DEU,"Elektro Sonstiges ~ Heizlüfter","Small home electrical",Unknown,????,Fixed,,2548,2020-03-08,"Thermostat defekt"
anstiftung_5090,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates",Unknown,????,Fixed,,2548,2020-03-08,defekt
anstiftung_5092,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Unknown,????,Fixed,,2548,2020-03-08,"Hebemechanismus defekt"
anstiftung_5093,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,Unknown,????,Unknown,,2548,2020-03-08,"Akkus defekt"
anstiftung_5094,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",Unknown,????,Repairable,,2548,2020-03-08,"Motor defekt"
anstiftung_5097,anstiftung,DEU,"Elektro Sonstiges ~ Verstärker","Hi-Fi separates",Unknown,????,Repairable,,2548,2020-03-08,defekt
anstiftung_5098,anstiftung,DEU,"Elektro Sonstiges ~ Fön","Hair dryer",Rowenta,????,Fixed,,2548,2020-03-08,"Stecker defekt"
anstiftung_5099,anstiftung,DEU,"Elektro Sonstiges ~ Körperpflege","Hair & beauty item",Unknown,????,Fixed,,2548,2020-03-08,"Kabel defekt"
anstiftung_5100,anstiftung,DEU,"Haushaltsgeräte ~ Spielzeug",Toy,Unknown,????,Repairable,,2548,2020-03-08,defekt
anstiftung_5101,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,Repairable,,2548,2020-03-08,"Netzteil belibt nicht in der Buchse, lädt nicht mehr auf."
anstiftung_5102,anstiftung,DEU,"Unterhaltungselektronik ~ Videorekorder","DSLR/video camera",Unknown,????,Repairable,,2548,2020-03-08,"Kein Strom"
anstiftung_5103,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Denon,????,Fixed,,2548,2020-03-08,defekt
anstiftung_5104,anstiftung,DEU,"Unterhaltungselektronik ~ Fernbedienung","TV and gaming-related accessories",Unknown,????,Unknown,,2548,2020-03-08,defekt
anstiftung_5105,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Bose,????,Fixed,,2548,2020-03-08,Defekt
anstiftung_5106,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Bosch,????,Fixed,,2548,2020-03-08,"Wasser wird nicht transportiert"
anstiftung_5107,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Bosch,????,Fixed,,2548,2020-03-08,"Wasser wird nicht transportiert"
anstiftung_5108,anstiftung,DEU,"Elektro Sonstiges ~ Raclette","Small kitchen item",Unknown,????,Unknown,,2548,2020-03-08,"Sicherung fliegt raus, Thermostat defekt"
anstiftung_5109,anstiftung,DEU,"Elektro Sonstiges ~ Wecker",Watch/clock,Unknown,????,Repairable,,2548,2020-03-08,"Akku nicht austauschbar"
anstiftung_5111,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Unknown,????,Fixed,,2548,2020-03-08,"spielt nicht, Laser verunreinigt"
anstiftung_5112,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Unknown,????,Unknown,,2548,2020-03-08,defekt
anstiftung_5113,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Unknown,????,"End of life",,2548,2020-03-08,"Kopierfunktion defekt, Scansensor"
anstiftung_5114,anstiftung,DEU,"Haushaltsgeräte ~ Stabmixer / Pürierstab","Food processor",Krups,????,Fixed,,2548,2020-03-08,"Nicht zu öffnen, Kabel abisoliert"
anstiftung_5115,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Unknown,????,Fixed,,2548,2020-03-08,"läuft nicht"
anstiftung_5116,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Unknown,,2548,2020-03-08,defekt
anstiftung_5119,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Unknown,????,Fixed,,17503,2020-03-07,"Drucker druckt nicht, läuft an, aber zieht die Blätter nicht ein"
anstiftung_5120,anstiftung,DEU,"Elektro Sonstiges ~ Bandsäge","Power tool",Unknown,????,Fixed,,17503,2020-03-07,"Säge, Kondensator defekt"
anstiftung_5121,anstiftung,DEU,"Unterhaltungselektronik ~ Lautsprecher(boxen)","Hi-Fi separates",Unknown,????,Fixed,,17503,2020-03-07,"Fortsetzung von Februar; Lautsprecher; Kondensator defekt"
anstiftung_5122,anstiftung,DEU,"Haushaltsgeräte ~ Uhr",Watch/clock,Unknown,????,Repairable,,17503,2020-03-07,Instandsetzung
anstiftung_5123,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,Fixed,,17503,2020-03-07,"saugt nicht, sehr laut"
anstiftung_5124,anstiftung,DEU,"Elektro Sonstiges ~ Aktenvernichter","Paper shredder",Unknown,????,Fixed,,17503,2020-03-07,"Papier steckt fest; Gehäuse auf machen?"
anstiftung_5125,anstiftung,DEU,"Elektro Sonstiges ~ Heckenschere","Power tool",Unknown,????,Fixed,,17503,2020-03-07,"schneidet nicht mehr"
anstiftung_5126,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Unknown,????,Fixed,,17503,2020-03-07,"Papierandruckwalze defekt"
anstiftung_5128,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,17503,2020-03-07,"geht nicht"
anstiftung_5129,anstiftung,DEU,"Computer ~ Computermaus","PC accessory",Unknown,????,Fixed,,17503,2020-03-07,"Maustaster reagiert nicht immer"
anstiftung_5130,anstiftung,DEU,"Haushaltsgeräte ~ Ultraschallreiniger","Small home electrical",Unknown,????,Fixed,,17503,2020-03-07,"keine Funktion mehr"
anstiftung_5131,anstiftung,DEU,"Haushaltsgeräte ~ Standmixer","Food processor",WMF,????,Fixed,,17503,2020-03-07,"funktioniert nicht; dreht sich nicht"
anstiftung_5132,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Unknown,????,Unknown,,17503,2020-03-07,"""No Disc"""
anstiftung_5133,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,Unknown,????,"End of life",,17503,2020-03-07,"Wasserkocher hat keinen Kontakt"
anstiftung_5134,anstiftung,DEU,"Elektro Sonstiges ~ Wecker",Watch/clock,Unknown,????,Unknown,,17503,2020-03-07,"Schalter fehlt"
anstiftung_5135,anstiftung,DEU,"Haushaltsgeräte ~ Haarschneidemaschine","Hair & beauty item",Babyliss,????,Unknown,,17503,2020-03-07,"beim Schneiden auseinander gefallen"
anstiftung_5136,anstiftung,DEU,"Computer ~ Laptop",Laptop,Unknown,????,Unknown,,17503,2020-03-07,"Bildschirm geht nicht an"
anstiftung_5137,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Unknown,????,Unknown,,17503,2020-03-07,"läuft nicht"
anstiftung_5138,anstiftung,DEU,"Haushaltsgeräte ~ Munddusche","Hair & beauty item",Unknown,????,Unknown,,17503,2020-03-07,"Wasserzufuhr abgebrochen aus dem Handgriff"
anstiftung_5139,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",Pioneer,????,Repairable,,17503,2020-03-07,Bandsalat
anstiftung_5140,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Unknown,????,Repairable,,17503,2020-03-07,"Netzteil defekt"
anstiftung_5141,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,17503,2020-03-07,"Funktioniert nicht mehr"
anstiftung_5142,anstiftung,DEU,"Computer ~ Laptop",Laptop,Acer,????,Unknown,,17503,2020-03-07,"CD-Fach klemmt; Malewarebytes deinstallieren"
anstiftung_5143,anstiftung,DEU,"Unterhaltungselektronik ~ Radiowecker","Portable radio",Medion,????,Fixed,,27534,2020-03-10,"Wurfantenne von Katze mehrfach angeknabbert"
anstiftung_5144,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,dyson,????,Unknown,,27534,2020-03-10,"Motor schaltet bei Benuzung ab"
anstiftung_5145,anstiftung,DEU,"Haushaltsgeräte ~ Toaster",Toaster,Unknown,????,Fixed,,27534,2020-03-10,"keine Funktion, aus 2 Geräten ein funktionierenden Toaster hergestellt"
anstiftung_5146,anstiftung,DEU,"Unterhaltungselektronik ~ Fernseher","Flat screen",Telefunken,????,Fixed,,27534,2020-03-10,"Kein Bild vorhanden"
anstiftung_5147,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,HP,????,Unknown,,27534,2020-03-10,"Druckkopf Fehlercode"
anstiftung_5148,anstiftung,DEU,"Haushaltsgeräte ~ Wassersprudler","Small kitchen item",Sodastream,????,Unknown,,27534,2020-03-10,Undichtigkeit
anstiftung_5149,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Krups,????,Fixed,,27534,2020-03-10,"Motor läuft ohne Kraft,"
anstiftung_5150,anstiftung,DEU,"Haushaltsgeräte ~ Kettensäge","Power tool",Dolmar,????,Fixed,,27534,2020-03-10,"Zündkerze nicht lösbar, Motor springt nicht mehr an.Säge zum Laufen gebracht"
anstiftung_5151,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Repairable,,27534,2020-03-10,"Tischlampe mit Berührungselektronik"
anstiftung_5152,anstiftung,DEU,"Elektro Sonstiges ~ Blitzgerät","Decorative or safety lights",Unknown,1980,Fixed,,27534,2020-03-10,"Kontakt defekt"
anstiftung_5153,anstiftung,DEU,"Haushaltsgeräte ~ Stabmixer / Pürierstab","Food processor",AEG,1990,Fixed,,27534,2020-03-10,"läuft zu langsam"
anstiftung_5154,anstiftung,DEU,"Unterhaltungselektronik ~ Fernseher","Flat screen",Hannspree,2005,Fixed,,27534,2020-03-10,"kein Ton, kein Bild  kalte Lötstelle"
anstiftung_5155,anstiftung,DEU,"Elektro Sonstiges ~ Uhr",Watch/clock,Unknown,????,Unknown,,27534,2020-03-10,"Uhr bleibt zwischendurch stehen."
anstiftung_5156,anstiftung,DEU,"Unterhaltungselektronik ~ Fernbedienung","TV and gaming-related accessories",Panasonic,2007,Fixed,,27534,2020-03-10,Tastenfunktionsstörung
anstiftung_5158,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",Unknown,2000,Fixed,,27534,2020-03-10,"Schalter defekt"
anstiftung_5160,anstiftung,DEU,"Unterhaltungselektronik ~ Radiorecorder","Portable radio","VEB Stern-Radio Berlin",1985,Fixed,,5073,2020-01-23,"An dem""Stern-Rekorder"" war keine Sendereinstellung mehr möglich - Skalenseil schwergängig, weil sich die Welle des Drehkondensators keinen Millimeter mehr bewegte.Sie ist mit der Zeit verharzt und musste erst einmal mit viel Kraft demontiert werden. Anschließend wurde sie mit Isopropanol gereinigt und mit etwas Öl wieder gängig gemacht. Zuletzt säuberten wir noch den Sicherungshalter und ersetzten die Netzsicherung sowie einen alten Antriebsriemen im Kassettenlaufwerk."
anstiftung_5161,anstiftung,DEU,"Elektro Sonstiges ~ Schreibmaschine","Small home electrical",Carrera,1985,Fixed,,5073,2020-01-23,"Da bei der Reparatur der Carrera „Word Processor II“ Schreibmaschine vergangenen November ein Kunststoffteil an der Führungsschiene gebrochen war, kam der Gast heute noch einmal mit dem Gerät vorbei. Das Teil wurde mit Zweikomponentenkleber zusammengeklebt und wird nach dem vollständigen Aushärten wieder seinen Dienst verrichten können."
anstiftung_5162,anstiftung,DEU,"Haushaltsgeräte ~ Milchaufschäumer","Small kitchen item",Cilio,????,Fixed,,5073,2020-01-23,"Bei einem aerolatte „deluxe edition“ Milchaufschäumer war das Rührelement abgebrochen. Es wurde mit etwas Zweikomponentenkleber wieder auf die Motorwelle aufgeklebt. Außerdem reinigten wir die Kontakte im Batteriefach von den Rückständen einer zuvor ausgelaufenen Batterie."
anstiftung_5164,anstiftung,DEU,"Haushaltsgeräte ~ Spieluhr","Musical instrument",Unknown,????,Fixed,,5073,2020-01-23,"Die mitgebrachte ausgebaute Mechanik einer Spieluhr ging nur manchmal.Gereinigt und neu geölt spielte das gute Stück wieder problemlos seine Melodie."
anstiftung_5165,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Epson,????,Unknown,,5073,2020-01-23,"Erneut versuchten wir uns heute an der Reparatur des Epson „XP-325“ Tintenstrahldruckers. Ein in die Einzugsmechanik geratener Fremdkörper hatte bei diesem eine Blockade verursacht, sodass der Drucker einen Papierstau mit der Fehlermeldung „E-01“ anzeigte. Der Papiereinzug funktionierte aber selbst nach Entfernen des feststeckenden Teils nicht mehr richtig. Wir vermuten, dass das Transportgetriebe mechanisch mit dem Antriebsmotor und der Elektronik synchronisiert ist und aufgrund der Blockade seine ursprüngliche Position verloren hat. Eine Neueinstellung wollte uns ohne Serviceunterlagen zum Gerät jedoch nicht gelingen."
anstiftung_5166,anstiftung,DEU,"Elektro Sonstiges ~ Digitalkamera","Digital compact camera",Casio,2008,Fixed,,5073,2020-01-23,"An der Digitalkamera klemmte die Objektivblende. Hier wurde deshalb das gesamte Objektiv getauscht. Die kompakte Bauweise mit ihrer filigranen Elektronik machte die Reparatur nicht unbedingt einfach und auch sehr zeitintensiv. Am Ende des Abends wurde die Mühe jedoch belohnt, die Kamera funktionierte mit dem neuen Objektiv tadellos."
anstiftung_5167,anstiftung,DEU,"Elektro Sonstiges ~ Aktenvernichter","Paper shredder","Rossmann Ideenwelt",????,Fixed,,5073,2020-01-23,"Schnell beheben ließ sich das Problem eines Aktenvernichters, bei dem Papierfetzen das Schneidwerk und den Auslöse-Schalter im Einzugschacht blockierten. Wir befreiten den Schredder von seiner Verstopfung, empfahlen der Besitzerin, künftig nicht zu viel Papier auf einmal hineinzuschieben."
anstiftung_5168,anstiftung,DEU,"Elektro Sonstiges ~ Massagegerät","Hair & beauty item",Casada,2014,Fixed,,5073,2020-01-23,"Das Massagegerät ließ sich wegen eines Wackelkontaktes am Fernbedienungsteil nur sporadisch bedienen. Die schadhafte Stelle in der Zuleitung konnten wir anhand einer Durchgangsprüfung zunächst genauer lokalisieren. Nachdem das Kabel entsprechend eingekürzt und neu angeschlossen war, reagierte die Steuerung wieder zuverlässig auf jeden Tastendruck."
anstiftung_5169,anstiftung,DEU,"Unterhaltungselektronik ~ Roboter","TV and gaming-related accessories",Xiaomi,2015,Fixed,,5073,2020-01-23,"Die interessanteste Reparatur des Abends war wohl die Staubsaugroboters, der nach dem Start mit einer kryptischen Fehlermeldung den Betrieb einstellte. Der Besitzer hatte die chinesische Version des Saugers über das Internet bestellt, konnte nun aber nichts mit den Sprachausgaben anfangen. Mittels einer Spracherkennungssoftware gelang es am Ende aber, die Fehlermeldung zu entschlüsseln und das Problem zu beheben. Offenbar war nur die Optik des LIDAR-Entfernungssensors verschmutzt und bedurfte lediglich einer kleinen Reinigung. Danach drehte der Roboter wieder wie gewohnt seine Runden."
anstiftung_5170,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Unknown,1998,Unknown,,5073,2020-01-23,"Das Bügeleisen blieb gänzlich kalt, obwohl das Betriebslämpchen leuchtete. Leider konnten wir hier nur ein durchgebranntes Heizelement diagnostizieren, das sich nicht mehr reparieren lässt. Das Gerät ist damit ein Fall für den Schrott."
anstiftung_5171,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Braun,????,"End of life",,5073,2020-01-23,"Ebenfalls irreparabel war ein Dampfbügeleisen, das im Betrieb ständig Wasser verlor. Mit unserem Werkzeug gelang es dem Besitzer, die Sicherheitsschrauben (Torx mit Mittelstift) zu entfernen und das Gehäuse zu öffnen. Darin zum Vorschein kam aber ein völlig verkalktes Heizelement und eine bis zur Unkenntlichkeit abgenutzte Gummidichtung. Diese lässt sich leider nicht ersetzen; das Gerät ist damit endgültig Schrott."
anstiftung_5172,anstiftung,DEU,"Elektro Sonstiges ~ Fön","Hair dryer",Severin,????,Fixed,,5073,2020-01-23,"Einem Haartrockner mit einem Wackelkontakt konnten wir schnell helfen. Der Kabelbruch war in der Nähe der Knickschutztülle aufgetreten, sodass wir das Netzkabel nur etwas einzukürzen und neu anzuschließen brauchten, um wieder einen sicheren Kontakt herzustellen."
anstiftung_5173,anstiftung,DEU,"Haushaltsgeräte ~ Standmixer","Food processor",Silvercrest,2017,Repairable,,5073,2020-01-23,"Bei dem Standmixer tat sich auf einmal nichts mehr, weshalb der Besitzer ihn zu uns ins RepairCafé brachte. Wir fanden darin eine durchgebrannte Feinsicherung in der Zuleitung zum Motor vor, für die wir allerdings keinen passenden Ersatz vorrätig hatten. Der Gast muss hierfür also zunächst eine neue Sicherung besorgen und für den Austausch zu einem späteren Termin wiederkommen."
anstiftung_5174,anstiftung,DEU,"Haushaltsgeräte ~ Stabmixer / Pürierstab","Food processor",Tristar,????,Unknown,,5073,2020-01-23,"Energisch widersetzte sich der Pürierstab unseren Versuchen, das Gehäuse zu öffnen und der Ursache seiner Fehlfunktion auf den Grund zu gehen - der Hersteller dieses Küchenhelfers hat hier offenbar wenig Wert auf Reparierbarkeit gelegt. Aufgrund von Zeitmangel mussten wir letztlich abbrechen und wollen die Sache ein andermal erneut in Angriff nehmen."
anstiftung_5175,anstiftung,DEU,"Elektro Sonstiges ~ LED-Licht/LED-Leuchte","Decorative or safety lights",Unknown,????,Fixed,,5073,2020-01-23,"Bei der LED-Leuchte war ein Kontakt in der Versorgungsleitung abgerissen. Da es sich um eine simple Schraubverbindung handelte, waren die Kabelenden schnell neu befestigt und die Lampe erstrahlte wieder im alten Licht."
anstiftung_5176,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor","TEC STAR",2017,Repairable,,5073,2020-01-23,"Bei einer 3-in-1-Mini-Küchenmaschine löste im Betrieb die Sicherung aus. Hier mussten wir eine durchgebrannte Sicherung, einen defekten Brückengleichrichter und verdampfte Leiterzüge auf der Platine feststellen. Wir tauschten die Sicherung und den Gleichrichter und besserten den beschädigten Leiterzug mit einem Stück Draht aus. Als eigentliche Ursache des Schadens entpuppte sich aber ein defekter Motor, an dem wir einen Windungsschluss ausmachten. Die Dame will nun versuchen, einen passenden Ersatzmotor aus einem Zweitgerät zu bekommen."
anstiftung_5177,anstiftung,DEU,"Handy / Smartphone / Tablet ~ Smartphone",Mobile,Apple,????,Fixed,,5073,2020-01-23,"Nach einer Anleitung im Internet wechselte der Gast selbstständig den alten Akku und die abgenutzte Ladebuchse, für die er sich zuvor passende Ersatzteile besorgt hatte. Zerlegung, Austausch und Zusammenbau klappten problemlos. Einziger Abstrich: die Touch-ID-Funktion ging hinterher nicht mehr und muss nun erst wieder reaktiviert werden."
anstiftung_5178,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeevollautomat","Coffee maker",BEEM,2008,Fixed,,5073,2020-01-23,"Die Tasten an dem Kaffeeautomaten hatten laut Aussage seines Besitzers häufig Aussetzer und reagierten nur gelegentlich. Wir öffneten das Gerät und legten die Platine des Bedienpanels frei, auf der wir alle Taster gegen neue austauschten. Mit diesen ließ sich der Kaffeeautomat dann auch wieder wie gewohnt bedienen."
anstiftung_5179,anstiftung,DEU,"Computer ~ Beamer",Projector,Unknown,????,Fixed,,2548,2019-03-10,"Kühlung defekt"
anstiftung_5184,anstiftung,DEU,"Unterhaltungselektronik ~ Videorekorder","DSLR/video camera",Unknown,????,Unknown,,2548,2019-03-10,"Cassette blockiert"
anstiftung_5185,anstiftung,DEU,"Elektro Sonstiges ~ Elektrorasierer","Hair & beauty item",Unknown,????,Unknown,,2548,2019-03-10,"defekt. war nicht zu öffnen"
anstiftung_5186,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,2548,2019-03-10,"Lampenstecker defekt"
