id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
anstiftung_2677,Anstiftung,DEU,German,Mobile,Unknown,Unknown,????,Fixed,repair-cafe-ober-ramstad,2019-02-26,defekt
anstiftung_2678,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,repair-cafe-ober-ramstad,2019-02-26,defekt
anstiftung_2679,Anstiftung,DEU,German,Vacuum,Sebo,Unknown,????,Fixed,repair-cafe-ober-ramstad,2019-02-26,Kabel defekt
anstiftung_2680,Anstiftung,DEU,German,Large home electrical,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,EI-/Ausschalter defekt
anstiftung_2681,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,End of life,repair-cafe-bickenbach,2019-02-22,Gerät läuft nicht an
anstiftung_2682,Anstiftung,DEU,German,Flat screen,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Coax-Anschluss defekt
anstiftung_2683,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Lässt sich nicht einschalten
anstiftung_2684,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Wasserzufuhr defekt
anstiftung_2685,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Es läuft kein Wasser durch
anstiftung_2686,Anstiftung,DEU,German,Sewing machine,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Faden reißt
anstiftung_2687,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Repairable,repair-cafe-bickenbach,2019-02-22,Lautsprecher funtioniert nicht
anstiftung_2688,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Heizt nicht
anstiftung_2691,Anstiftung,DEU,German,Toy,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Solarbetrieb funktioniert nicht
anstiftung_2692,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Beim Abspielen gibt es Aussetzer
anstiftung_2693,Anstiftung,DEU,German,Printer/scanner,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Ankommede Rufe funktionieren nicht
anstiftung_2694,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Gerät ohne Strom
anstiftung_2695,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Kein Licht
anstiftung_2696,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Gerät läuft nicht
anstiftung_2698,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Kein externer Rufaufbau möglich
anstiftung_2699,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,W48 funktioniert nicht
anstiftung_2700,Anstiftung,DEU,German,Toaster,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Gerät heizt nicht
anstiftung_2701,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Gerät lässt sich nicht einschalten
anstiftung_2702,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Rufnummernwahl nicht möglich
anstiftung_2704,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Maschine läuft nicht
anstiftung_2705,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Gerät läuft nicht
anstiftung_2706,Anstiftung,DEU,German,Kettle,Unknown,Unknown,????,Repairable,repair-cafe-bickenbach,2019-02-22,Gesät schaltet zu früh ab
anstiftung_2708,Anstiftung,DEU,German,Printer/scanner,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Schaltet nicht ein
anstiftung_2709,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Wecker funktioniert nicht
anstiftung_2710,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Repairable,repair-cafe-bickenbach,2019-02-22,Lampe verursacht Kurzschluss
anstiftung_2711,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Keine Anzeige
anstiftung_2712,Anstiftung,DEU,German,Power tool,Unknown,Unknown,????,Repairable,repair-cafe-bickenbach,2019-02-22,Akku-Schrauber geht nicht
anstiftung_2713,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,????,Repairable,repair-cafe-bickenbach,2019-02-22,Kabelaufwicklung defekt
anstiftung_2716,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Trafo oder Dimmer defekt
anstiftung_2719,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Repairable,repair-cafe-bickenbach,2019-02-22,CD kann nicht abgespielt werden
anstiftung_2720,Anstiftung,DEU,German,Watch/clock,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Haltestift gebrochen
anstiftung_2721,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Messung nicht möglich
anstiftung_2722,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Spülgang funktioniert nicht
anstiftung_2723,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repair-cafe-bickenbach,2019-02-22,Batteriehalterung defekt
anstiftung_2724,Anstiftung,DEU,German,Kettle,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Wasser läuft nach dem Kochen aus
anstiftung_2725,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Unknown,repair-cafe-bickenbach,2019-02-22,Kaffeemaschine ist undicht
anstiftung_2726,Anstiftung,DEU,German,Laptop,Medion,Unknown,????,Fixed,cafe-kaputt,2019-02-20,Bios-Batterie wechseln
anstiftung_2727,Anstiftung,DEU,German,DLSR / Video Camera,Pentacon,Unknown,????,Fixed,cafe-kaputt,2019-02-20,Blende nicht mehr verstellbar
anstiftung_2728,Anstiftung,DEU,German,Decorative or safety lights,Unknown,Unknown,????,End of life,cafe-kaputt,2019-02-20,Lampen brennen nicht
anstiftung_2731,Anstiftung,DEU,German,Small kitchen item,SENSEO®,Unknown,????,Unknown,cafe-kaputt,2019-02-20,Wasser läuft aus
anstiftung_2732,Anstiftung,DEU,German,Hi-Fi separates,Swissonic,Unknown,????,Repairable,cafe-kaputt,2019-02-20,Trafo kaputt
anstiftung_2733,Anstiftung,DEU,German,Kettle,Bosch,Unknown,????,Fixed,cafe-kaputt,2019-02-20,Schaltet sich unmittelbar wieder aus nach einschalten Wackelkontakt
anstiftung_2734,Anstiftung,DEU,German,Small kitchen item,Russell Hobbs,Unknown,????,Fixed,cafe-kaputt,2019-02-20,erwärmt Wasser und Heizplatte nicht mehr Wärmesicherung defekt
anstiftung_2735,Anstiftung,DEU,German,Laptop,Samsung,Unknown,????,Fixed,cafe-kaputt,2019-02-20,"Startet nicht, im Boot-menü hängen geblieben, Festplattenfehler"
anstiftung_2736,Anstiftung,DEU,German,Small kitchen item,Nescafé,Unknown,????,Fixed,cafe-kaputt,2019-02-20,Wasser läuft nicht durch Entkalkung
anstiftung_2742,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Repairable,cafe-kaputt,2019-02-20,"Thermo defekt Noch in Arbeit, Zeit reichte nicht aus"
anstiftung_2743,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-20,Software (Bereinigung)
anstiftung_2744,Anstiftung,DEU,German,Toaster,Unknown,Unknown,????,Repairable,cafe-kaputt,2019-02-20,Hebel hält nicht unten
anstiftung_2745,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Repairable,cafe-kaputt,2019-02-20,"Endstufe Noch in Arbeit, Zeit reichte nicht aus"
anstiftung_2746,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Repairable,cafe-kaputt,2019-02-20,Antennenanschluss defekt
anstiftung_2747,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-20,Neue Sicherung einbauen
anstiftung_2748,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-20,Lüfter reinigen
anstiftung_2749,Anstiftung,DEU,German,Desktop computer,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-20,Bildschirm schwarz
anstiftung_2751,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-12,läuft wasser ruas
anstiftung_2752,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-12,Wackelkontakt
anstiftung_2753,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-12,n.a.
anstiftung_2754,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-12,Stäbchen gebrochen
anstiftung_2755,Anstiftung,DEU,German,Watch/clock,Unknown,Unknown,????,Unknown,cafe-kaputt,2019-02-12,"LED Anzeige defekt, kein Ersatzdisplay erhältlich"
anstiftung_2756,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-12,Schalter defekt
anstiftung_2757,Anstiftung,DEU,German,Sewing machine,Gritzner,Unknown,????,Fixed,cafe-kaputt,2019-02-12,Sicherung defekt
anstiftung_2759,Anstiftung,DEU,German,TV and gaming-related accessories,Unknown,Unknown,2007,End of life,cafe-kaputt,2019-02-12,Defekt Reparatur nicht möglich
anstiftung_2760,Anstiftung,DEU,German,Small kitchen item,WMF,Unknown,????,Fixed,cafe-kaputt,2019-02-12,Drehschalter kaputt
anstiftung_2761,Anstiftung,DEU,German,Toaster,Rowenta,Unknown,????,Unknown,cafe-kaputt,2019-02-12,Hebel rastet nicht ein Elektronikteil verschlissen
anstiftung_2762,Anstiftung,DEU,German,Toaster,Russell Hobbs,Unknown,2012,Fixed,cafe-kaputt,2019-02-12,Heizdraht gebrochen
anstiftung_2763,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-12,Neuen Griff gebastelt
anstiftung_2764,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-12,Neuen Griff befestigt
anstiftung_2771,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-12,Lüfterreinigung
anstiftung_2772,Anstiftung,DEU,German,Kettle,Unknown,Unknown,2013,Fixed,cafe-kaputt,2019-02-12,Schraube locker Speziellen Schraubenzieher gebraucht
anstiftung_2773,Anstiftung,DEU,German,Sewing machine,Privileg,Unknown,1989,Fixed,cafe-kaputt,2019-02-12,Wackelkontakt Generelle Wartung
anstiftung_2774,Anstiftung,DEU,German,Mobile,Xiaomi,Unknown,2017,Fixed,cafe-kaputt,2019-02-12,Displaytausch
anstiftung_2775,Anstiftung,DEU,German,Headphones,Marshall,Unknown,2016,Fixed,cafe-kaputt,2019-02-12,"Wackelkontakt im Kable, Ton kommt nur auf einer Seite"
anstiftung_2776,Anstiftung,DEU,German,Small kitchen item,AKA,Unknown,????,End of life,cafe-kaputt,2019-02-12,"kaputte Spulen, durchgebrannt"
anstiftung_2777,Anstiftung,DEU,German,Hi-Fi integrated,Marantz,Unknown,????,Repairable,cafe-kaputt,2019-02-12,Störgeräusch im Lautsprecher
anstiftung_2778,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,End of life,cafe-kaputt,2019-02-12,heiß gelaufen Kohlehalterung geschmolzen
anstiftung_2779,Anstiftung,DEU,German,Headphones,Sony,Unknown,2016,Fixed,cafe-kaputt,2019-02-12,Klinkenstecker ist auseinandergefallen
anstiftung_2780,Anstiftung,DEU,German,Hi-Fi separates,Dual,Unknown,????,Repairable,cafe-kaputt,2019-02-12,"Tonarm wird nicht zurückgeholt  Vertagt, weil Zeit reichte nicht aus"
anstiftung_2781,Anstiftung,DEU,German,Small kitchen item,Philips,Unknown,????,Unknown,cafe-kaputt,2019-02-12,Nicht der richtige Helfer da Vertagt
anstiftung_2782,Anstiftung,DEU,German,Power tool,B1,Unknown,2012,End of life,cafe-kaputt,2019-02-12,Motorschaden
anstiftung_2783,Anstiftung,DEU,German,TV and gaming-related accessories,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-12,"neu zusammenlöten, Klinken austauschen"
anstiftung_2784,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,2017,Repairable,cafe-kaputt,2019-02-12,Abnutzung der Übersetzung Teil nachdrucken über 3D Drucker
anstiftung_2785,Anstiftung,DEU,German,Large home electrical,AEG,Unknown,1999,Repairable,cafe-kaputt,2019-02-12,Startet nicht Kein Schaltplan verfügbar
anstiftung_2786,Anstiftung,DEU,German,Small kitchen item,Saeco,Unknown,????,Repairable,cafe-kaputt,2019-02-12,Verursacht Kurzschluss Temperaturschalter kaputt
anstiftung_2788,Anstiftung,DEU,German,Mobile,Apple,Unknown,2016,Fixed,cafe-kaputt,2019-02-12,Display kaputt
anstiftung_2789,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-02-12,Montage eines Dauerstaubsaugerbeutels (Halterung ankleben)
anstiftung_2796,Anstiftung,DEU,German,Power tool,B1,Unknown,2012,Fixed,cafe-kaputt,2019-01-31,Schalter defekt
anstiftung_2797,Anstiftung,DEU,German,TV and gaming-related accessories,Medion,Unknown,2011,End of life,cafe-kaputt,2019-01-31,Springt nicht an
anstiftung_2798,Anstiftung,DEU,German,Toaster,Russell Hobbs,Unknown,2013,Fixed,cafe-kaputt,2019-01-31,"Heizdraht durchgebrannt. Heizdraht mit Aderendhülse verbunden, geht wieder. yeah."
anstiftung_2799,Anstiftung,DEU,German,Kettle,Unknown,Unknown,2017,Unknown,cafe-kaputt,2019-01-31,Schalter kaputt
anstiftung_2800,Anstiftung,DEU,German,Kettle,Russell Hobbs,Unknown,2015,Fixed,cafe-kaputt,2019-01-31,"Schalter kaputt, Kontakt verschmutzt."
anstiftung_2801,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Repairable,cafe-kaputt,2019-01-31,"in Arbeit, Zeit reichte nicht aus."
anstiftung_2803,Anstiftung,DEU,German,Printer/scanner,Unknown,Unknown,????,Repairable,cafe-kaputt,2019-01-31,Farbköpfe verstopft
anstiftung_2804,Anstiftung,DEU,German,TV and gaming-related accessories,Sommer,Unknown,????,Unknown,repaircafe-sasel,2019-01-30,Öffnet das Garagentor nicht mehr.
anstiftung_2805,Anstiftung,DEU,German,Sewing machine,Pfaff,Unknown,1989,Fixed,repaircafe-sasel,2019-01-30,Geht nicht.
anstiftung_2806,Anstiftung,DEU,German,Toaster,WMF,Unknown,2016,Fixed,repaircafe-sasel,2019-01-30,Geht nicht.
anstiftung_2807,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Repairable,repaircafe-sasel,2019-01-30,Lötstelle und Leitung gebrochen.
anstiftung_2808,Anstiftung,DEU,German,Hi-Fi separates,Onkyo,Unknown,1999,Unknown,repaircafe-sasel,2019-01-30,Einschub geht immer wieder auf.
anstiftung_2809,Anstiftung,DEU,German,Sewing machine,Privileg,Unknown,1989,Fixed,repaircafe-sasel,2019-01-30,Transportiert nicht.
anstiftung_2810,Anstiftung,DEU,German,Small kitchen item,Philips,Unknown,????,Fixed,repaircafe-sasel,2019-01-30,Geht nicht mehr an.
anstiftung_2811,Anstiftung,DEU,German,Toy,LEGO,Unknown,1979,Fixed,repaircafe-sasel,2019-01-30,kein Strom
anstiftung_2812,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repaircafe-sasel,2019-01-30,Pumpe funktioniert nicht.
anstiftung_2813,Anstiftung,DEU,German,Hi-Fi separates,Medion,Unknown,????,Fixed,repaircafe-sasel,2019-01-30,"CD-Player ""tickt""."
anstiftung_2817,Anstiftung,DEU,German,Mobile,Samsung,Unknown,????,Repairable,cafe-kaputt,2019-01-29,Akku defekt
anstiftung_2818,Anstiftung,DEU,German,Mobile,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-01-29,Betriebssystem neu einrichten
anstiftung_2819,Anstiftung,DEU,German,Toy,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-01-29,Zahnräder kaputt  Ersatzteile konnten mit 3D Drucker nachgemacht werden
anstiftung_2820,Anstiftung,DEU,German,Small home electrical,Samson,Unknown,2013,Fixed,cafe-kaputt,2019-01-29,"Aktiver Lautsprecher funktioniert mal, mal nicht"
anstiftung_2821,Anstiftung,DEU,German,Large home electrical,Severin,Unknown,2007,Fixed,cafe-kaputt,2019-01-29,Türschalter defekt Mechanische Ermüdung des Tür-Kontakt-Schalters
anstiftung_2822,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repair-cafe-ober-ramstad,2019-01-29,Trotz frischer Batterie funktioniert es nicht
anstiftung_2824,Anstiftung,DEU,German,Sewing machine,Singer,Unknown,1979,Fixed,repair-cafe-ober-ramstad,2019-01-29,Schwergängig
anstiftung_2826,Anstiftung,DEU,German,Hair & Beauty item,Philips,Unknown,????,Fixed,repair-cafe-ober-ramstad,2019-01-29,Kabel defekt
anstiftung_2827,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Unknown,repair-cafe-ober-ramstad,2019-01-29,Keine Umschaltung auf die Kanäle
anstiftung_2828,Anstiftung,DEU,German,Portable radio,Sony,Unknown,2016,Unknown,repair-cafe-ober-ramstad,2019-01-29,Knöpfe Senderwahl und An/Aus funktionieren nicht
anstiftung_2829,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,End of life,repair-cafe-ober-ramstad,2019-01-29,defekt
anstiftung_2830,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Fixed,repair-cafe-ober-ramstad,2019-01-29,defekt
anstiftung_2831,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Repairable,repair-cafe-ober-ramstad,2019-01-29,kein Strom
anstiftung_2832,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Fixed,repair-cafe-ober-ramstad,2019-01-29,geht nicht
anstiftung_2833,Anstiftung,DEU,German,Watch/clock,Unknown,Unknown,1929,Fixed,repair-cafe-ober-ramstad,2019-01-29,geht nicht
anstiftung_2834,Anstiftung,DEU,German,Mobile,Unknown,Unknown,????,Fixed,repair-cafe-ober-ramstad,2019-01-29,defekt
anstiftung_2835,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,1999,Fixed,repair-cafe-ober-ramstad,2019-01-29,geht nicht
anstiftung_2837,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repair-cafe-ober-ramstad,2019-01-29,Getriebearm blockiert
anstiftung_2838,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repair-cafe-ober-ramstad,2019-01-29,leuchtet nicht mehr - Schalter / Kabel defekt
anstiftung_2839,Anstiftung,DEU,German,Hi-Fi separates,Philips,Unknown,????,Repairable,repaircafe-sasel,2019-01-28,ohne Funktion
anstiftung_2840,Anstiftung,DEU,German,Hi-Fi separates,Philips,Unknown,????,Unknown,repaircafe-sasel,2019-01-28,CD wird nicht gelesen
anstiftung_2841,Anstiftung,DEU,German,Kettle,Clatronic,Unknown,????,End of life,repaircafe-sasel,2019-01-28,"geht nicht wieder zu, Kabel lose ?"
anstiftung_2842,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,2016,End of life,repaircafe-sasel,2019-01-28,Akkuleistung zu schwach
anstiftung_2843,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,End of life,repaircafe-sasel,2019-01-28,Leuchtet nicht
anstiftung_2844,Anstiftung,DEU,German,Power tool,KaVo,Unknown,1970,Fixed,repaircafe-sasel,2019-01-28,Sicherung ist kaputtgegangen
anstiftung_2845,Anstiftung,DEU,German,Kettle,Russell Hobbs,Unknown,2016,End of life,repaircafe-sasel,2019-01-28,heizt nicht
anstiftung_2846,Anstiftung,DEU,German,Toy,Unknown,Unknown,2019,Fixed,repaircafe-sasel,2019-01-28,Antrieb defekt
anstiftung_2847,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,2011,Fixed,repaircafe-sasel,2019-01-28,Läuft nicht
anstiftung_2848,Anstiftung,DEU,German,Lamp,Unknown,Unknown,1939,Fixed,repaircafe-sasel,2019-01-28,Fassung defekt
anstiftung_2849,Anstiftung,DEU,German,Tablet,Unknown,Unknown,????,Unknown,repaircafe-sasel,2019-01-28,Gast-Konto muß entfernt werden  W-Lan Anschluß
anstiftung_2850,Anstiftung,DEU,German,Sewing machine,Pfaff,Unknown,1965,Unknown,repaircafe-sasel,2019-01-28,Motor blockiert
anstiftung_2851,Anstiftung,DEU,German,Hi-Fi integrated,Sony,Unknown,????,Unknown,repaircafe-sasel,2019-01-28,Kein Eingang 220V
anstiftung_2852,Anstiftung,DEU,German,Sewing machine,Gritzner,Unknown,1989,Fixed,repaircafe-sasel,2019-01-28,Geht nicht mehr an
anstiftung_2854,Anstiftung,DEU,German,Toaster,Siemens,Unknown,2013,Fixed,repaircafe-sasel,2019-01-27,Toastauswerfer überdreht
anstiftung_2855,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,repaircafe-sasel,2019-01-27,funktioniert nicht
anstiftung_2856,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,End of life,repaircafe-sasel,2019-01-27,kein Strom
anstiftung_2857,Anstiftung,DEU,German,Toy,Unknown,Unknown,????,Fixed,repaircafe-sasel,2019-01-27,defektes Signal
anstiftung_2858,Anstiftung,DEU,German,Hair & Beauty item,Bosch,Unknown,2017,Fixed,repaircafe-sasel,2019-01-27,Kabel ohne Schutz
anstiftung_2859,Anstiftung,DEU,German,Sewing machine,Unknown,Unknown,1969,Fixed,repaircafe-sasel,2019-01-27,Faden
anstiftung_2860,Anstiftung,DEU,German,Hi-Fi separates,Pioneer,Unknown,2009,Fixed,repaircafe-sasel,2019-01-27,Lesekopf ?
anstiftung_2861,Anstiftung,DEU,German,Watch/clock,Unknown,Unknown,2018,Fixed,repaircafe-sasel,2019-01-27,läuft nicht
anstiftung_2863,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Unknown,repaircafe-sasel,2019-01-27,Platine defekt
anstiftung_2864,Anstiftung,DEU,German,Hi-Fi separates,Yamaha,Unknown,????,Unknown,repaircafe-sasel,2019-01-27,Kurzschluß in der Platine
anstiftung_2865,Anstiftung,DEU,German,Hi-Fi integrated,Samsung,Unknown,2012,Fixed,repaircafe-sasel,2019-01-27,Licht geht nicht
anstiftung_2866,Anstiftung,DEU,German,Hair & Beauty item,Bosch,Unknown,2014,Fixed,repaircafe-sasel,2019-01-27,Regler verklemmt
anstiftung_2867,Anstiftung,DEU,German,Desktop computer,Medion,Unknown,????,Repairable,repaircafe-sasel,2019-01-27,Gerät schaltet sich nicht ein (Monitor defekt)
anstiftung_2868,Anstiftung,DEU,German,Small home electrical,Philips,Unknown,2014,End of life,repaircafe-sasel,2019-01-27,Dampft nicht
anstiftung_2869,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,repaircafe-sasel,2019-01-27,defekt
anstiftung_2871,Anstiftung,DEU,German,Printer/scanner,Unknown,Unknown,????,Unknown,cafe-kaputt,2019-01-27,n.a.
anstiftung_2873,Anstiftung,DEU,German,Small kitchen item,Unold,Unknown,2007,Repairable,cafe-kaputt,2019-01-27,Keilriemen gerissen
anstiftung_2874,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,2013,Fixed,cafe-kaputt,2019-01-27,Schalter defekt
anstiftung_2875,Anstiftung,DEU,German,Hi-Fi separates,Dual,Unknown,2009,Fixed,cafe-kaputt,2019-01-27,Netzteil defekt
anstiftung_2876,Anstiftung,DEU,German,Toaster,Unknown,Unknown,2014,End of life,cafe-kaputt,2019-01-27,Keine Funktion
anstiftung_2877,Anstiftung,DEU,German,Large home electrical,Unknown,Unknown,2014,Repairable,cafe-kaputt,2019-01-27,n.a. Fachperson an diesem Tag nicht da
anstiftung_2878,Anstiftung,DEU,German,Watch/clock,Unknown,Unknown,2009,Unknown,cafe-kaputt,2019-01-27,Uhrwerk kaputt
anstiftung_2879,Anstiftung,DEU,German,Small kitchen item,Bamix,Unknown,2013,Unknown,cafe-kaputt,2019-01-27,Plastikteil abgebrochen
anstiftung_2880,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,2004,Repairable,cafe-kaputt,2019-01-27,Lockeres Teil im Inneren
anstiftung_2881,Anstiftung,DEU,German,Hi-Fi integrated,Condor,Unknown,1989,Repairable,cafe-kaputt,2019-01-27,"Lautsprecher defekt, Klinke ab"
anstiftung_2882,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,1979,Fixed,cafe-kaputt,2019-01-27,Keine Stromverbindung
anstiftung_2883,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-01-27,Wackelkontakt: Kontakte sind korrodiert bzw. verbogen
anstiftung_2884,Anstiftung,DEU,German,Kettle,Unknown,Unknown,????,Unknown,cafe-kaputt,2019-01-27,Geht nicht an: Am Schalter sind Kontakte kaputt
anstiftung_2885,Anstiftung,DEU,German,Power tool,Black & Decker,Unknown,1999,Repairable,cafe-kaputt,2019-01-27,Wackelkontakt am Schalter
anstiftung_2886,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,cafe-kaputt,2019-01-27,Schalter hat Wackelkontakt
anstiftung_2887,Anstiftung,DEU,German,Vacuum,Dirt Devil,Unknown,2015,Fixed,cafe-kaputt,2019-01-27,Saugt nicht mehr: Verstopfung im Rohr
anstiftung_2888,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,2014,Unknown,cafe-kaputt,2019-01-27,Rechte Kochplatte kaputt Keine Ersatzplatte erhätlich
anstiftung_2889,Anstiftung,DEU,German,Laptop,Lenovo,Unknown,2014,Unknown,cafe-kaputt,2019-01-27,Laptop lädt nicht mehr über Ladebuchse
anstiftung_2890,Anstiftung,DEU,German,Hi-Fi separates,Thomson,Unknown,2009,Fixed,cafe-kaputt,2019-01-27,Kassette wird nicht mehr abgespult Motor kaputt
anstiftung_2891,Anstiftung,DEU,German,Portable radio,Medion,Unknown,2012,Fixed,cafe-kaputt,2019-01-27,Bauteil austauschen
anstiftung_2892,Anstiftung,DEU,German,Small kitchen item,Quigg,Unknown,????,End of life,cafe-kaputt,2019-01-27,n.a.
anstiftung_2893,Anstiftung,DEU,German,Toaster,TCM,Unknown,????,Unknown,cafe-kaputt,2019-01-27,"Toaster Eletronik kaputt, Schalter verdreckt, Platine kaputt"
anstiftung_2894,Anstiftung,DEU,German,Laptop,MSI,Unknown,2015,Repairable,cafe-kaputt,2019-01-27,Wasserschaden Noch in Arbeit: Zeit reichte nicht aus
